Price,Close,High,Low,Open,Volume,Symbol,MA_5,MA_10,EMA_5,Lag_1,Lag_2,Volume_Change,Close_Change
Ticker,UBER,UBER,UBER,UBER,UBER,,,,,,,,
Date,,,,,,,,,,,,,
2021-11-24,42.08000183105469,42.369998931884766,41.2400016784668,42.0,17118200,UBER,-0.20076398905905818,-0.16961626113677605,-0.21869165414177524,-0.23606108926648517,-0.23918448285920665,-0.2526899521566971,-0.4877690527149228
2021-11-26,40.52000045776367,40.619998931884766,38.77000045776367,39.61000061035156,35453600,UBER,-0.24940386484013924,-0.18464486882403006,-0.2634747709981318,-0.2685528973002148,-0.23485066696813764,1.7482711066684093,-1.237169590966083
2021-11-29,39.70000076293945,41.25,38.779998779296875,41.060001373291016,27724400,UBER,-0.298586588149852,-0.21415757740475985,-0.30818312769148404,-0.35303188739694036,-0.2673534595602928,-0.5439426520307306,-0.6889677173935659
2021-11-30,38.0,39.95000076293945,37.03499984741211,39.25,55268500,UBER,-0.34852930628297135,-0.2447048779739109,-0.36878141589833385,-0.39743745477938036,-0.35186100960669814,1.6102723508829968,-1.424368370755506
2021-12-01,36.02000045776367,39.5,35.79999923706055,39.45000076293945,47316400,UBER,-0.420837698778574,-0.297740637317405,-0.4450447090300524,-0.48949785297878434,-0.39628158925157747,-0.4121340084354779,-1.726681249382746
2021-12-02,38.119998931884766,38.39500045776367,36.45000076293945,36.54999923706055,32267000,UBER,-0.463831910561952,-0.3303571010917963,-0.4578488868882395,-0.5967210673835451,-0.48837311045963794,-0.7218445415352023,1.8684216668623181
2021-12-03,35.849998474121094,37.84000015258789,35.2599983215332,37.41999816894531,47392700,UBER,-0.5145346649350895,-0.38018024127175803,-0.5075023292796004,-0.4829995326876139,-0.5956325739910088,0.6772342165190018,-1.9690622116373075
2021-12-06,38.4900016784668,38.689998626708984,35.439998626708984,35.95000076293945,36689200,UBER,-0.5276717656443886,-0.4114353965184997,-0.49278530934067294,-0.6059272104924243,-0.48187259327075005,-0.5578798664532874,2.3679099067684874
2021-12-07,38.08000183105469,40.220001220703125,37.7599983215332,39.400001525878906,40443300,UBER,-0.5268031764652886,-0.43604746086881924,-0.49040043544261214,-0.46296271804153244,-0.6048418294356727,0.025646865541685014,-0.37686246579500066
2021-12-08,38.810001373291016,39.40999984741211,38.0099983215332,38.29999923706055,29688600,UBER,-0.49651181221827095,-0.45712018951637795,-0.47558777875588665,-0.4851655017327524,-0.46182900474612926,-0.6291356319979776,0.5942258408365046
2021-12-09,37.540000915527344,38.70000076293945,37.474998474121094,38.439998626708984,22994800,UBER,-0.5028089181002987,-0.48184118015137634,-0.4887166432593319,-0.4456337262131596,-0.484039294568569,-0.5572041691266009,-1.0955636794554282
2021-12-10,36.66999816894531,37.869998931884766,36.61000061035156,37.40999984741211,25760600,UBER,-0.49390608609758285,-0.5028050240574619,-0.5132278880712143,-0.5144082529098356,-0.44449415447728446,0.05757800495450647,-0.7846507396250896
2021-12-13,35.72999954223633,36.30799865722656,34.880001068115234,36.18000030517578,38394700,UBER,-0.5238717501107437,-0.5244222802704015,-0.5465952466373903,-0.5615216431099843,-0.513291931890138,0.7157768259413116,-0.8647104186637082
2021-12-14,37.2599983215332,38.45000076293945,35.209999084472656,35.25,45491700,UBER,-0.5327746235300714,-0.5284517011678057,-0.5411267415265035,-0.6124255307835947,-0.5604212497907932,0.1723809588823614,1.36436110552286
2021-12-15,37.83000183105469,38.375,36.2400016784668,36.90999984741211,37612600,UBER,-0.5434145924743754,-0.5185959703362485,-0.5271563956143257,-0.5295712756930699,-0.6113423466245606,-0.4642641582231095,0.4681387468609376
2021-12-16,37.70000076293945,38.57699966430664,37.125,38.25,31478400,UBER,-0.5416774555327872,-0.5208829237960381,-0.5201975871515607,-0.498703789509786,-0.5284600808611639,-0.44628785922538594,-0.14190240596055995
2021-12-17,39.68000030517578,40.0,36.7400016784668,37.20000076293945,51048100,UBER,-0.5089975124598568,-0.5000279854030284,-0.4796939471825653,-0.5057437569956492,-0.4975821592565862,0.9491455096153468,1.680177063276381
2021-12-20,39.70000076293945,40.14899826049805,38.08000183105469,38.45000076293945,28153700,UBER,-0.4658947477373969,-0.49343935764894586,-0.45232924514777306,-0.39852054259088837,-0.5046245067557156,-0.9537624783859298,-0.013589848042543096
2021-12-21,41.970001220703125,42.08000183105469,39.81999969482422,39.81999969482422,28385200,UBER,-0.4147576987747093,-0.47225772348831085,-0.39296878663867574,-0.39743745477938036,-0.39736504322434474,-0.14167333311349736,1.8318849174754943
2021-12-22,43.02000045776367,43.22999954223633,41.45000076293945,41.95000076293945,27675700,UBER,-0.35840928040386877,-0.4493336426616636,-0.33437613885113143,-0.27450977697457,-0.39628158925157747,-0.2007395205522886,0.7846415752232081
2021-12-23,43.90999984741211,44.349998474121094,42.7599983215332,43.029998779296875,21763400,UBER,-0.29098659849917446,-0.41464803645363474,-0.27919349889135325,-0.21764900962660438,-0.2733123530866549,-0.5361525719482108,0.643651926601831
2021-12-27,42.959999084472656,44.2400016784668,42.81999969482422,43.439998626708984,28285000,UBER,-0.25537527048831055,-0.38039803152630747,-0.25961277318596904,-0.16945273819282516,-0.21643236272652555,0.3765385018092952,-0.7344988521252331
2021-12-28,42.540000915527344,43.7400016784668,42.29999923706055,42.599998474121094,21481000,UBER,-0.22454105871266125,-0.3433165455738101,-0.2541665319228518,-0.22089827306112833,-0.1682197975008186,-0.5840264044264171,-0.3483500981037503
2021-12-29,42.459999084472656,42.93000030517578,41.814998626708984,42.720001220703125,15908600,UBER,-0.219221094948815,-0.3150017560937117,-0.25198480596928813,-0.2436424973691636,-0.2196827246448273,-0.6175603675586553,-0.09124071358624948
2021-12-30,42.65999984741211,43.34000015258789,42.20000076293945,42.290000915527344,13516300,UBER,-0.22312966342154142,-0.2887016874481169,-0.24690763720925812,-0.24797484861519553,-0.24243463812979282,-0.42368571967174445,0.12337756469749751
