Price,Close,High,Low,Open,Volume,Symbol,MA_5,MA_10,EMA_5,Lag_1,Lag_2,Volume_Change,Close_Change
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,,,,,,,,
Date,,,,,,,,,,,,,
2021-11-24,330.0271301269531,330.27129804633273,326.12044341687914,328.4351505236933,21661300,MSFT,0.014889573438322505,-0.005934289893020869,-0.0021598046575117946,-0.018684533570794522,0.012976433094415048,-0.9738512214236218,0.011838334985592176
2021-11-26,321.9891052246094,330.04664640732665,320.46549982178425,326.5501749843442,24217200,MSFT,-0.017399845079953114,-0.008936569636621386,-0.044225217684323415,-0.01549113405395395,-0.016904620546991468,0.20265691228247157,-1.4314836403977258
2021-11-29,328.7769775390625,331.1209835039289,326.9310538406264,327.12640009005406,28563500,MSFT,-0.035452913642330705,-0.008201222755718303,-0.0399652820380163,-0.12972575292406643,-0.01370711156603466,0.3807646760662701,1.1878351847462991
2021-11-30,322.8778381347656,329.90010883315716,321.3151577226895,327.4975052104093,42885600,MSFT,-0.06119539401085971,-0.015018875049558187,-0.06519938149790662,-0.033258024072611296,-0.12808873461291964,1.3134626729970198,-1.0617910438662488
2021-12-01,322.3797607421875,331.3651517224995,321.7058847340344,327.31197039113977,33337600,MSFT,-0.08236876322396842,-0.027361522294327825,-0.08439246918409798,-0.1170952788334198,-0.03149686511824106,-0.7841928154132831,-0.11636645561183677
2021-12-02,321.80352783203125,325.71021437632504,320.1529503826149,322.5946294727985,30766000,MSFT,-0.1058268185931535,-0.04085297940905567,-0.09993015848666084,-0.12417384375455995,-0.11544200684659829,-0.36266151694666904,-0.13047954306497236
2021-12-03,315.4747009277344,324.93865105240627,310.6108656624785,324.24519276101034,41779300,MSFT,-0.124409338906389,-0.06643489104436678,-0.140407561188902,-0.1323631374768177,-0.12252968090312363,0.897893342197374,-1.1611792493377435
2021-12-06,318.58050537109375,319.8111211008859,311.7828795133375,316.3927705675978,30032600,MSFT,-0.15349506072373276,-0.09013951873869257,-0.15261194553090096,-0.2223070152441609,-0.13072951311532335,-0.9537371852336599,0.5400947671398089
2021-12-07,327.10687255859375,327.9663185486903,322.3993081900198,323.90339083258067,31021900,MSFT,-0.14143162184201397,-0.09701828213181442,-0.12017114496364642,-0.1781680145340724,-0.22078913623059784,-0.04375074855879753,1.515421125010671
2021-12-08,327.1557312011719,327.6733660268121,323.082996964979,327.4877960133132,24761000,MSFT,-0.1278080326349304,-0.10081483106264658,-0.09831142587366966,-0.056993183920311566,-0.17659333472293037,-0.7238840153978564,-0.018827543210558222
2021-12-09,325.32928466796875,328.640185574964,324.37213586188375,326.60872195660585,22214200,MSFT,-0.11775071272698939,-0.10755364303427521,-0.09243035500602834,-0.05629881577873045,-0.05526256883844239,-0.43716694261248557,-0.3492736103416508
2021-12-10,334.5491027832031,334.99836337976245,326.9798977797245,327.1654677707136,38095700,MSFT,-0.0633404483668098,-0.08953698781425158,-0.04463244520570212,-0.08225586693768623,-0.05456730714096692,1.9320327855343964,1.6062933247348918
2021-12-13,331.4823913574219,335.76999471607724,331.16984923900253,332.7325300254424,28899400,MSFT,-0.026537458025083862,-0.08565621413054043,-0.027361678782182125,0.04877413374549852,-0.08055776143966095,-0.8385457917891191,-0.555876722415196
2021-12-14,320.68035888671875,326.83340802892565,316.5490271686221,325.4465212021341,44438700,MSFT,-0.04486926787424992,-0.08880838241564688,-0.06725480248855713,0.005190714290478956,0.05064085675696633,1.4186003612998663,-1.906004291434992
2021-12-15,326.8431396484375,327.3705506494186,316.9299290312408,320.9440349350625,35381100,MSFT,-0.045760944014341144,-0.08240590036936576,-0.06452149018553409,-0.14832536426179668,0.007001351460708033,-0.7296794061720495,1.0804242916801117
2021-12-16,317.32061767578125,328.9039591098821,315.48447017853744,327.8784359792791,35034800,MSFT,-0.06860589042573437,-0.08883639896546104,-0.10801704820463517,-0.0607412972741804,-0.14671228108152387,-0.16754007621668968,-1.7069925878669063
2021-12-17,316.2462463378906,317.3401435465073,309.84905939787814,313.3943820095382,47750300,MSFT,-0.12081529994125983,-0.08772965769608382,-0.14212702957558393,-0.19607325773022155,-0.059015505496520446,0.9122899362232244,-0.22261916684630312
2021-12-20,312.447021484375,315.2695869668156,310.16161347059347,312.5837400122154,28326500,MSFT,-0.17511422448076464,-0.09652781740663009,-0.18294756180893237,-0.21134198379166014,-0.19452161949405913,-1.3176656336512516,-0.7199880792366017
2021-12-21,319.6548767089844,320.08461462486105,312.3395856903015,315.7481900596715,24740600,MSFT,-0.17803944105164124,-0.1072173131089277,-0.17585900325270679,-0.26533572086215224,-0.2098099942970721,-0.5059338935215429,1.3024378466846553
2021-12-22,325.4269714355469,325.82738054090976,318.15075648695426,320.64125700994896,24831500,MSFT,-0.18207910045620443,-0.109697127974354,-0.1436638477351968,-0.16289928847263382,-0.2638732138497349,-0.12853968557741122,1.013520785918255
2021-12-23,326.8822326660156,328.5425863716544,324.9679646025278,324.98748730523835,19617800,MSFT,-0.1548043264805398,-0.10746950583311489,-0.11527480966716369,-0.08086756436354435,-0.16130495991991742,-0.7474699903947086,0.23035353860390143
2021-12-27,334.46124267578125,334.490541635176,327.6049881208517,327.6342870802465,19947000,MSFT,-0.10284554037683881,-0.10759553653141887,-0.06028020867412459,-0.06018571601911144,-0.07916767231185398,-0.0905685741633985,1.3091655113225902
2021-12-28,333.2892150878906,335.7894922364053,332.38091756716204,335.14488534263364,15661500,MSFT,-0.04339260065133002,-0.10500374301845458,-0.029194830993745514,0.04752548547590949,-0.05845920928511129,-0.7616113140788562,-0.22944843893293546
2021-12-29,333.97283935546875,336.26799359098436,331.7557759216914,333.3379790207266,15042000,MSFT,-0.002550212061774128,-0.08593637962868206,-0.00521787194270592,0.030868890549349375,0.049390601649513574,-0.25378086536209143,0.09080547312075302
2021-12-30,331.4042053222656,335.12532163115185,330.9158695357383,333.9337811197991,15994500,MSFT,0.01450001464432573,-0.07939377105747039,-0.0014573846391122327,0.04058440631422044,0.03271257198583759,0.04426868809687295,-0.4708145274795176
2021-12-31,328.4742126464844,331.4432729677507,328.0151757841174,330.61312591946523,18000800,MSFT,0.019041182029271936,-0.06339452630336181,-0.012894254140607948,0.00407955178034103,0.04244059027762266,0.22422016810695297,-0.5371092263269265
2022-01-03,326.9408264160156,330.11500919675365,322.0867672483225,327.52683535205165,28865100,MSFT,-0.0024110155228693982,-0.04805371424574497,-0.027816232430044482,-0.03756085126350839,0.005888759037889706,1.6093523204494424,-0.2965493290202926
2022-01-04,321.334716796875,327.3803160869944,318.512121705449,327.01892257608057,32674300,MSFT,-0.03651155598731326,-0.03530478325281106,-0.06444374317661715,-0.05935299470003852,-0.03580522945344037,0.24313458446758404,-1.0159318425314914
2022-01-05,308.9993591308594,318.46330912188375,308.60869646013936,318.2581866300935,40054300,MSFT,-0.10774910625550825,-0.05058956221079959,-0.14756615981797813,-0.13902577544744174,-0.057625416368713475,0.5151730378426421,-2.240408387969196
