Price,Close,High,Low,Open,Volume,Symbol,MA_5,MA_10,EMA_5,Lag_1,Lag_2,Volume_Change,Close_Change
Ticker,EL,EL,EL,EL,EL,,,,,,,,
Date,,,,,,,,,,,,,
2021-11-24,334.0296936035156,335.3401344855925,331.6766389598523,333.26448159953355,1016500,EL,2.0520975056892534,2.0310947370541266,2.052902629989468,2.053654725567758,2.0560918837806863,-0.319552048955273,0.0001318698200703711
2021-11-26,319.815673828125,330.80618946145665,319.5478467109209,326.63573446628305,1381400,EL,2.0178350459538796,2.0176963740071385,1.984056236013893,2.046326400016286,2.0466434751065994,0.4957817000933033,-1.552561364336141
2021-11-29,325.8526306152344,328.10452209672627,320.51520476590684,322.8245888602501,1775700,EL,1.9853361333310267,2.00962710187931,1.9662287585431477,1.8483404632134195,2.0393235377704535,0.3596550590036567,0.7749131031957532
2021-11-30,318.205810546875,324.34819126757185,317.3242084387978,324.20443049657285,3478700,EL,1.9378672739293017,1.9891126046189824,1.9187882522734225,1.932428748147681,1.8415642214496857,1.6065386318716197,-0.8294189454756368
2021-12-01,311.7471923828125,323.01621208018275,311.52681378755574,321.0134748062763,1308100,EL,1.8742879595176722,1.9566086088604075,1.8571305250507666,1.8259168072104464,1.9255562564786337,-1.323660512216303,-0.7093074561463122
2021-12-02,320.6972961425781,322.4604712906294,312.8779785881027,313.9799594002039,1047100,EL,1.837123741277877,1.931052691479417,1.8576407904254606,1.735955234912804,1.8191662322178774,-0.5380128124737878,1.1474759386256348
2021-12-03,321.3009033203125,332.84782222624335,316.4042645813205,325.1338996223428,1463700,EL,1.8412638363467164,1.9160064039261784,1.860787567689049,1.860620509434793,1.7293076325616945,0.5677561476024973,0.1310281350257667
2021-12-06,327.2900085449219,329.35983036396806,323.2461956772701,323.48575798164893,1354900,EL,1.8452705446096886,1.9017743904514635,1.890733041662529,1.8690281052052435,1.853830211571723,-0.30627772039193885,0.7659643015091552
2021-12-07,338.8752136230469,342.80401139757214,332.75198805651604,332.75198805651604,1344200,EL,1.9028867542268844,1.906843047940197,1.9645645735899053,1.952449869578907,1.8622281837626526,-0.18330603289766498,1.400869729581745
