Price,Close,High,Low,Open,Volume,Symbol,MA_5,MA_10,EMA_5,Lag_1,Lag_2,Volume_Change,Close_Change
Ticker,PFE,PFE,PFE,PFE,PFE,,,,,,,,
Date,,,,,,,,,,,,,
2021-11-24,44.43383026123047,44.818011712015654,44.27666572786289,44.68704015729434,18556800,PFE,1.1321377914448363,1.0692741876363798,1.1150467500612702,1.132779118920577,1.143011406582177,-0.7634709630144968,-0.1977905626196829
2021-11-26,47.14928436279297,47.9700299655955,46.49443319108751,47.18421055799613,66561300,PFE,1.189173947465727,1.1114620333178236,1.2287141786487767,1.1119068430414918,1.1298318862966057,5.976595379917064,3.839917590981347
2021-11-29,45.75226974487305,48.633614226844166,45.499059826416946,48.153390701639864,72660800,PFE,1.2244086755913417,1.140949395264618,1.245690369036412,1.4535264710596998,1.1089600333941525,0.060988175323893896,-1.8114257422493303
2021-11-30,46.913536071777344,47.55092412591578,45.3244308780086,45.673686157609616,64598400,PFE,1.2801235533605013,1.1860087327001398,1.3058869837365947,1.277774056818859,1.4505727384912344,-0.41931597535224197,1.614634429221482
2021-12-01,47.74301528930664,48.170849513357695,45.28077520528292,45.81338801259749,59810400,PFE,1.3594013067954682,1.2421119648396501,1.3809318795749712,1.4238679902051183,1.2748238858727412,-0.3319780823682708,1.1350470291011832
2021-12-02,46.31107711791992,48.09227316031963,46.07533028900713,46.992121292059934,46361700,PFE,1.4067480568996895,1.2660773794344506,1.3706897386816441,1.528221211118755,1.4209148586657123,-0.6893340404733572,-1.8340342079523149
2021-12-03,47.385032653808594,47.50727101006524,46.36346306227944,46.89607589803661,37574800,PFE,1.4126939533503557,1.2976631132204206,1.4090657786246361,1.3480752144794725,1.5252659648615214,-0.6055846857147472,1.4781446325014753
2021-12-06,44.94898223876953,47.05323712027722,44.74816162045496,46.95719175266043,53724000,PFE,1.3924339365721687,1.3051729867094632,1.3321133915935404,1.483184951914281,1.3451236188805256,0.8626554922188002,-3.1678750964314206
2021-12-07,45.15853500366211,45.8395791132201,44.00599728098933,44.74816056290533,41575400,PFE,1.3481703935497926,1.310915873716349,1.2896321386248897,1.17671590272638,1.4802306183167564,-0.6923550866881315,0.32423231080027987
2021-12-08,44.8791389465332,46.34600596769936,44.556076608371725,46.05786982783841,37429200,PFE,1.2759394895280325,1.314449894931296,1.249551173262678,1.2030788368491103,1.1737677797235668,-0.3926874140772479,-0.3514369762006668
2021-12-09,45.472869873046875,46.14518085464832,44.975179886404156,44.975179886404156,38325700,PFE,1.2547987488645809,1.3275923062263637,1.247821408163848,1.1679292178401903,1.200130179601486,-0.09947639386327306,0.8578126717507213
2021-12-10,46.08406066894531,46.14517984775727,44.625926930509316,44.70450920765976,26079400,PFE,1.2219864443770707,1.3141187025768128,1.2723940176820174,1.2426239578992455,1.16498127289953,-0.9137880400038209,0.8709677107356528
2021-12-13,48.197044372558594,48.65980477708967,46.660325171774645,46.660325171774645,54923200,PFE,1.3039070429512498,1.345041713899377,1.3777138884242885,1.319515249202175,1.239674499269817,2.465776494977964,2.889431320215808
2021-12-14,48.49391174316406,48.85189690858301,47.428686130126856,47.82159748991477,48685700,PFE,1.3880298360862586,1.365031276220081,1.4604226551064843,1.5853406617626569,1.316564232370871,-0.42549947076540495,0.4174917199041264
2021-12-15,51.34033966064453,51.44511493278425,48.79951682872182,48.99160760326618,75202900,PFE,1.5509902131374351,1.4105324447147516,1.6353715497205203,1.6226882717475313,1.5823842579798624,1.134989252917337,3.689468953181759
2021-12-16,53.47951126098633,53.63667580543741,50.423539188929965,50.95615199726474,75183600,PFE,1.752928731568313,1.5012032033445364,1.842044558572793,1.9807851535143022,1.6197311111154897,-0.15686850876150113,2.6288451535377604
2021-12-17,51.93406295776367,53.427122823167,51.25301880808748,52.3269743251712,104192100,PFE,1.9004738429055952,1.5587421331104512,1.9147767093765977,2.2499051529852485,1.9778207360496183,0.7584553800177446,-1.7658589201809662
2021-12-20,53.278690338134766,53.88115220130063,52.23966103856735,52.91197195956995,55712200,PFE,2.028639949985706,1.6641013981132018,2.0198618607948298,2.0554789337519703,2.246935281804276,-1.2593496844628986,1.6463618680794014
2021-12-21,51.4713020324707,52.4230191884196,49.90838979211278,52.39682287701598,63877900,PFE,2.103733832012037,1.743949153443255,2.0138433904688546,2.224640734439802,2.052513002617969,0.191217647358644,-2.0788333409394184
2021-12-22,51.99518585205078,52.903247003720686,50.83391809505095,51.7332460319621,62594900,PFE,2.1202499544765545,1.8339572861109015,2.0318820031644305,1.9972609675307849,2.2216713752422246,-0.20387685000730163,0.6677748826862497
2021-12-23,51.26175308227539,52.45795038448078,50.91250109413337,52.230933427980176,39203200,PFE,2.0643150400539536,1.9071786370676729,2.0130366408952276,2.063168542792957,1.9942962161837605,-1.042204962306618,-0.8446129430573783
2021-12-27,51.6895866394043,51.84675118753936,50.84264472231482,51.383987426588206,27362600,PFE,2.0581490107379294,1.9780807730316448,2.018481116424599,1.9708985133187482,2.060202455829043,-0.8722980630786505,0.5536720239181212
2021-12-28,50.650550842285156,51.907867149505044,49.838538501532454,51.55861187955617,36901700,PFE,1.9918637145310851,2.0091142300563383,1.9783764484551243,2.024722417230799,1.9679342962068094,0.6702228793694003,-1.2180191428099052
2021-12-29,50.27511215209961,50.668020216037476,49.829811461209935,50.03936531528958,26170200,PFE,1.9616941589708718,2.031643947024733,1.9358373183524158,1.8940057822837384,2.0217571093775475,-0.8457023789966821,-0.42774951194797045
2021-12-30,50.9910774230957,51.287943410278785,50.23144769278462,50.42353842882814,24559000,PFE,1.936369162051117,2.027226263691488,1.9376137734446794,1.8467734517460839,1.891043123402851,-0.30221753790141903,0.9208016931432199
2021-12-31,51.55862045288086,52.21347169486684,51.026007576479614,51.10458985874776,28579600,PFE,1.9438565658307894,2.002929656742205,1.9626866739360764,1.9368459701550316,1.843811750028287,0.23185815736441756,0.727069071254949
2022-01-03,49.46310043334961,51.122054980215424,49.192427376887906,51.07839889517212,57219200,PFE,1.8877015185428305,1.9716754048145244,1.8911988782069806,2.0082461233036226,1.9338824431178168,2.219456711093004,-2.49736017701293
2022-01-04,47.61204528808594,49.27100293933614,47.09689556107627,49.087645408725585,66993100,PFE,1.8110662253994108,1.9000001971862854,1.7656271178016856,1.7446177418977082,2.005281149342437,0.24869790902860817,-2.296789926466565
2022-01-05,48.5724983215332,49.27973550110951,48.34548136875288,48.755855862108874,52956400,PFE,1.7681239606287655,1.8633343471074704,1.722339282222006,1.5117444372808853,1.7416581103651811,-0.652988276793311,1.2902133619709972
2022-01-06,47.88271713256836,48.57249448974221,47.57712125571678,48.16212002875988,37000400,PFE,1.6897268348671473,1.8113173164429153,1.6644469708221878,1.632574911943085,1.5087895249254428,-0.8705745413112445,-0.8505470645726623
2022-01-07,48.65108108520508,48.69473716709919,47.69936384463302,48.33675196637459,27703400,PFE,1.6163946892470975,1.778295933281174,1.6581934978675443,1.5457965005339083,1.6296175509582986,-0.7519500410524134,1.0332683191300087
2022-01-10,49.1051025390625,49.12256230397906,47.79540034115528,48.6423388308954,34044700,PFE,1.607365489502669,1.7456057907245512,1.6731348476527115,1.6424610722279456,1.5428408981134676,0.3864015182035292,0.6150880585087007
2022-01-11,49.498016357421875,50.144137649935224,48.72966004238667,49.55040565057009,33576600,PFE,1.6549322762603318,1.7310278265549817,1.6996339823355062,1.6995795630504607,1.6395035109001392,-0.1888567363866877,0.5322123638937818
2022-01-12,49.46310043334961,49.9083978299845,48.80824916546279,49.192427376887906,27608500,PFE,1.6773944875993492,1.7207570035152593,1.7158304171399337,1.749010364474763,1.696620844216544,-0.5776491291230391,-0.01004649756158072
2022-01-13,48.49391174316406,49.55040414223642,48.214508849702696,49.35831340395227,28117900,PFE,1.692809657101326,1.6891713179799235,1.685833674250248,1.7446177418977082,1.7460506439257475,-0.11251794754463215,-1.1864262771066674
2022-01-14,47.97876739501953,48.35421569957589,47.59458587552246,48.00496037835048,27072500,PFE,1.675852980270343,1.643891137390778,1.6441527747117364,1.6226882717475313,1.7416581103651811,-0.24440220194119705,-0.627699372433314
2022-01-18,47.245330810546875,47.629508974297906,46.65159880154822,47.58585289467205,35598000,PFE,1.6289469769564207,1.615839424819754,1.5854942437210888,1.5578801718840298,1.6197311111154897,0.5903182153255926,-0.918159108107044
2022-01-19,46.747642517089844,47.57712132354195,46.66906024425238,46.84368788730733,27300400,PFE,1.559578762303481,1.6049059275672601,1.5254402326579601,1.4656096624991277,1.5549243245880116,-0.7088599341173825,-0.6221727129218477
2022-01-20,47.19294357299805,47.60331806700311,46.33727171821268,47.11436129394911,35105300,PFE,1.502322280993399,1.5874564716436126,1.5041475045635646,1.402997633968807,1.4626556850648103,0.5215096924618667,0.6271353683731197
2022-01-21,46.09279251098633,47.90891138441916,45.804656393099364,47.51600001036664,41059000,PFE,1.4417627483718627,1.5648164054743579,1.4436456161185602,1.4590190489461186,1.4000449253671312,0.24580663336253425,-1.4179554699910606
2022-01-24,45.00137710571289,45.45540768932346,43.49958389305834,45.18473464984055,59036400,PFE,1.3666688663455318,1.5186527075188172,1.3573719821752699,1.3206137647794587,1.4560652050705725,0.8817519291674533,-1.4408048906300792
2022-01-25,45.87451171875,46.13645154129163,44.73943693390592,44.844212196773455,43983200,PFE,1.3320949216636586,1.4777902102629172,1.3366075558696047,1.1833074761007762,1.3176627256867388,-0.760755249008305,1.242253166213477
2022-01-26,46.284873962402344,46.8174867196384,45.80465049187218,45.90069585212719,39644800,PFE,1.3204232616276839,1.4371484114087372,1.3400372659037627,1.2931527949901382,1.1803592195197408,-0.39010430141995783,0.5909937294873435
2022-01-27,46.953514099121094,48.01804266054496,46.62799882063882,46.64559469462027,36957200,PFE,1.3143845206774238,1.4054056218078126,1.3704676402336957,1.3447787079262346,1.29020231239392,-0.3169772509868172,0.9335840774554818
2022-01-28,47.798099517822266,48.09721930884908,46.71597507680371,47.30542511199552,28590400,PFE,1.3573947110612428,1.3966045613423776,1.4263042147564136,1.4288974542723676,1.3418271791309866,-0.6929756536292473,1.1541463752285372
2022-01-31,46.35526657104492,47.63093887406535,46.0913351805058,47.50777111555174,38644600,PFE,1.3915416672569028,1.3760695255998456,1.4027979515750124,1.5351511215320262,1.4259442208108817,0.6774425131924389,-1.8460770741390993
2022-02-01,46.689579010009766,46.768758758631,46.091332766220326,46.39925550244492,27883300,PFE,1.4120987864337895,1.3690400354268333,1.4011987388102185,1.3536344999522796,1.532195734840171,-0.8164361701810753,0.4830413477667712
2022-02-02,47.38460159301758,47.62214084248066,46.14412108320122,46.4872322137358,32039300,PFE,1.4398354312569808,1.3770966851048323,1.429386968154993,1.3956929133039593,1.3506827916944228,0.197098164092291,0.9609770802290712
2022-02-03,46.96230697631836,47.41098995222702,46.7071718742971,46.91831897571074,22635800,PFE,1.4400571997249223,1.374179451749349,1.4304042116174343,1.4831307220059224,1.3927403527324342,-0.8520696197661937,-0.52115180644944
