Price,Close,High,Low,Open,Volume,Symbol,MA_5,MA_10,EMA_5,Lag_1,Lag_2,Volume_Change,Close_Change
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,
Date,,,,,,,,,,,,,
2021-11-24,159.33004760742188,159.52682124459838,157.06711324772664,158.15922419885234,69463600,AAPL,-0.6410243265776222,-0.814686507815808,-0.6667716672434052,-0.6109133371184919,-0.6226882715370499,-0.9780689572199449,0.1481444024790453
2021-11-26,154.28274536132812,157.8640801466863,153.84000085740655,156.99827300940163,76959800,AAPL,-0.6482893466475482,-0.7835808064311484,-0.7013863086057764,-0.5929104552287973,-0.6093806551604469,0.20800143271551433,-1.8894018467839315
2021-11-29,157.65744018554688,158.59212616850718,156.23079761838784,156.8014516426784,88748200,AAPL,-0.6504139621616478,-0.7479172523738259,-0.6852169043255139,-0.7671655401317411,-0.5912952943852131,0.34756188888892825,1.2315489397436215
2021-11-30,162.63592529296875,162.85238083703447,157.34262791823772,157.41150696083542,174048100,AAPL,-0.6210794293475516,-0.6946826598585597,-0.6165402768233803,-0.6506562239775762,-0.7663487162039012,2.838925823096315,1.7971146331497376
2021-12-01,162.1144256591797,167.5552981041379,161.87828830607867,164.78074050344472,152052500,AAPL,-0.5980506082676434,-0.6467717316458499,-0.5768206104162185,-0.4787770095411427,-0.649305621146436,-0.5144356641593009,-0.23009233817764405
2021-12-02,161.12069702148438,161.5536080035837,155.2567619354082,156.18161448573574,136739200,AAPL,-0.5855767299501214,-0.6110385681604993,-0.5618973465278191,-0.49678147183247806,-0.47663895467088313,-0.4352949840390943,-0.4004570388425479
2021-12-03,159.2316436767578,162.30136928042165,157.14581622535522,161.376516727331,118023100,AAPL,-0.5511021114638568,-0.5972255214824718,-0.573917148152075,-0.5310893574492149,-0.4947259030882521,-0.5468057353875244,-0.7265094479771618
2021-12-06,162.6555938720703,165.17433271042214,161.63234683594757,161.64218026428557,107497000,AAPL,-0.5162843741623265,-0.5806287452129236,-0.5421117046921886,-0.5963077919557429,-0.5291909677715524,-0.39976137140116424,1.209956960139502
2021-12-07,168.421142578125,168.814704921012,165.6269175015346,166.35499657622435,120405400,AAPL,-0.4759838575515723,-0.5452782716993319,-0.4538579373044046,-0.4780979636361911,-0.594708195761683,0.24551509592703588,2.022567443529345
2021-12-08,172.25827026367188,173.124092272762,167.94885709843913,169.35581786321058,116998900,AAPL,-0.40532062092100435,-0.4977151747835685,-0.35039842244820757,-0.2790458501902082,-0.4759567977668252,-0.21199273006462108,1.284553305430474
2021-12-09,171.74667358398438,173.901380502596,171.11698884632847,172.0910387584438,108923700,AAPL,-0.3312987953171028,-0.4538053317408983,-0.2873749985998559,-0.14657131666175044,-0.2759927416340085,-0.3375756388822686,-0.21630309698463834
2021-12-10,176.55784606933594,176.73495286088573,171.87456720769728,172.38619070089263,115402700,AAPL,-0.21060239397104252,-0.3750322272200292,-0.18940811118707127,-0.16423388539814895,-0.14291128572752834,0.05865722824824195,1.5893684788965847
2021-12-13,172.90769958496094,179.19471483634257,172.70107743486898,178.20098284775813,153237000,AAPL,-0.139184997490938,-0.32110159438528996,-0.16654603502591378,0.0018689610415471955,-0.16065477422966565,0.8861543750863516,-1.2480778196056903
2021-12-14,171.5203857421875,174.87543155968305,169.43455784995845,172.4255566201901,139380400,AAPL,-0.11759529835646633,-0.2896828124568987,-0.16743834259723403,-0.12415015858522166,0.006209060242011767,-0.4035823193307848,-0.5108167235362452
2021-12-15,176.41024780273438,176.6070214257053,169.53289933534148,172.28777509552998,131063300,AAPL,-0.08867212546030016,-0.2391274274695191,-0.1111668266173665,-0.17204633750864734,-0.12038740675653498,-0.30875270972348356,1.6182594964492947
2021-12-16,169.4837188720703,178.22060671100195,167.99806060749398,176.39058331265454,150185800,AAPL,-0.10443613905938731,-0.20955264785428282,-0.15420417809136666,-0.003226780648597841,-0.16850301851762484,0.32513476953144466,-2.3314770493025936
2021-12-17,168.3817596435547,170.6742091567304,166.95513209597055,167.19125444086626,195432700,AAPL,-0.1613917365023032,-0.17719440845151158,-0.19571092128878728,-0.2423610405058673,0.0010899727843294105,0.8042166322447981,-0.42214046089168705
2021-12-20,167.01416015625,167.83078495001584,164.7610744098764,165.567850764177,107499100,AAPL,-0.20244683814080316,-0.16178088453682937,-0.23928650806312773,-0.28040552240175215,-0.23913986317948285,-1.5121497125298164,-0.5165619406212479
2021-12-21,170.2019805908203,170.40858768040073,166.39434194128998,168.79501963934456,91185900,AAPL,-0.2116310063549702,-0.1554831738890675,-0.2312643130489544,-0.3276210750185855,-0.2773586430842595,-0.5926804664682241,1.0691647072540584
2021-12-22,172.80926513671875,173.02572066741223,169.37550695696135,170.25116250826932,92135300,AAPL,-0.2367158829626563,-0.1535346495122784,-0.19559490771926458,-0.21756348516228133,-0.3247905102991563,-0.09265053833289592,0.849547805397137
2021-12-23,173.43894958496094,173.99977028074508,172.44523284134146,173.01588696564417,68356600,AAPL,-0.20916327202560508,-0.14755012732984166,-0.1644924227606309,-0.12754854891326112,-0.2142286996513092,-0.9205559308254233,0.16914093958279827
2021-12-27,177.42364501953125,177.51219089733766,174.216191449557,174.2358583027151,74919600,AAPL,-0.1461764153828932,-0.14448833775179176,-0.09741763166102321,-0.10580907074441843,-0.12380136656109499,0.1712946485622661,1.2957251355152204
2021-12-28,176.40042114257812,178.4075513781422,175.65267527782174,177.25640977812765,79144300,AAPL,-0.08079059698624176,-0.13213676529755064,-0.06460063127537619,0.031760150873090615,-0.10196229056438477,0.04912239727228603,-0.3793206170961075
2021-12-29,176.489013671875,177.71886795376093,175.2689928196111,176.43981649802564,62348900,AAPL,-0.03699437142951093,-0.11456583476120243,-0.04169234896626629,-0.0035660402008001984,0.03623719437168763,-0.7791094892595453,-0.013948231451107735
2021-12-30,175.32798767089844,177.6598011226114,175.21975991564707,176.57752357009767,59773000,AAPL,-0.019448648542483873,-0.11839311220436231,-0.03992225016004291,-0.0005074362255100009,0.0007491589393229556,-0.2521470407364663,-0.42660473728468995
2021-12-31,174.70816040039062,176.34139522760188,174.40314397424044,175.21976889427975,64062300,AAPL,-0.01060717396537232,-0.09991752890764564,-0.045950432176719,-0.040591163038437295,0.00382177568483146,0.09651575578951188,-0.24924858613839226
2022-01-03,179.0765838623047,179.9325724934608,174.8458979227722,174.96395910795226,104487900,AAPL,0.000907396016410785,-0.06209662218945285,0.0008331253837158476,-0.061990328053983815,-0.036445591788299196,1.821037015421468,1.4140021260227216
2022-01-04,176.80381774902344,179.99160489675614,176.23316366013424,179.68660349006143,99310400,AAPL,0.0037175050991723213,-0.027476723905364098,0.0055911525477169354,0.08882687371691791,-0.057942795511912865,-0.27754546660005036,-0.7828727776191524
2022-01-05,172.1008758544922,177.26626350424175,171.82538971420172,176.71529122366078,94537600,AAPL,-0.026850788585052916,-0.02076151857183087,-0.04592943902512103,0.010360985857544093,0.09356536422885259,-0.27294559648161476,-1.5934306254990838
2022-01-06,169.2279052734375,172.47472273765217,168.87370673165287,169.91662049000044,96904000,AAPL,-0.06934469328533319,-0.033426549295380754,-0.11368755684235893,-0.15200526430300404,0.01473999064807396,-0.04757111843233552,-1.0161025350767277
2022-01-07,169.39517211914062,171.33342326280658,168.27354584929702,170.10356923829096,86709100,AAPL,-0.10635560608728446,-0.04772686196959884,-0.15691441460624167,-0.25119285167461347,-0.14837012860212706,-0.44915703719769406,0.014386390407788338
2022-01-10,169.4148712158203,169.71987264285875,165.4596560671489,166.3549934911358,106765600,AAPL,-0.17366025374451782,-0.07604888772353553,-0.1855032301973975,-0.2454180640795168,-0.24801213664459654,0.5884805453508555,-0.03644010548939949
2022-01-11,172.25827026367188,172.3566495746992,168.06693328968436,169.5427580708883,76138300,AAPL,-0.20532508203167804,-0.09069708565549787,-0.17149528437686987,-0.24473796457347138,-0.24221089228285625,-1.0092996550180815,0.9349196738314483
2022-01-12,172.7010498046875,174.3244513888946,172.00250100677792,173.28153740021668,74805200,AAPL,-0.2011441984006945,-0.1040927455693475,-0.15700737298498701,-0.14657131666175044,-0.2415276769507082,-0.17874348763829934,0.10658570291497864
2022-01-13,169.4148712158203,173.7734671157762,169.021308880232,172.9470087303428,84505800,AAPL,-0.19984177124969094,-0.12500374151346477,-0.1855652024498944,-0.13128461839186223,-0.14291128572752834,0.2751062945984156,-1.1521614920227041
2022-01-14,170.28070068359375,170.97924946347322,168.33260081738436,168.5785716579076,80440800,AAPL,-0.1936730731935948,-0.14066089842624072,-0.19453463822406905,-0.24473796457347138,-0.12755455256852632,-0.2730806205429203,0.2546302866669613
2022-01-18,167.06338500976562,169.75921560588677,166.67967112863838,168.7458170220669,90956700,AAPL,-0.21005380778591742,-0.18314407195913807,-0.23792986156830173,-0.21484572114083417,-0.2415276769507082,0.2783448390082754,-1.1443553070893464
2022-01-19,163.55091857910156,168.32275864245793,163.26559902458186,167.26016286506513,94815000,AAPL,-0.2707102626610133,-0.2300112904378175,-0.30770804980286054,-0.32592161645429235,-0.21149848439294225,0.0060438992628125635,-1.2685228679051466
2022-01-20,161.858642578125,166.94531763556114,161.53395927494375,164.2888356247408,91420500,AAPL,-0.34623977019667473,-0.2662316659585599,-0.3739070746458287,-0.4471874147463999,-0.32308326578985375,-0.23514781310233687,-0.6462373598574693
2022-01-21,159.79249572753906,163.6493165916426,159.68426796038625,161.77009582238404,122848900,AAPL,-0.4132703904977262,-0.2995988103813491,-0.44206790148742164,-0.5056122294001304,-0.44490463445999484,0.9352823517924717,-0.787158866064186
