Price,Close,High,Low,Open,Volume,Symbol,MA_5,MA_10,EMA_5,Lag_1,Lag_2,Volume_Change,Close_Change
Ticker,MU,MU,MU,MU,MU,,,,,,,,
Date,,,,,,,,,,,,,
2021-11-24,84.50846099853516,85.4397152109262,82.94004190464919,83.07727810793845,21666100,MU,0.1093420284100118,-0.04031948384432227,0.12347946220303832,0.20850853621687324,0.14142900694010266,-0.9593860443345237,0.31060254394809306
2021-11-26,81.77352905273438,82.39109946413258,80.3619555669936,81.48925191521674,16487200,MU,0.16533126119454689,-0.0012945850606148153,0.12355581557442155,0.24332393893334126,0.20888977296148434,-0.758595382195347,-1.1407864949922701
2021-11-29,84.43983459472656,84.56726606273399,82.49891849400326,82.71457002167475,18889800,MU,0.19253830090517532,0.03759834281956718,0.16336677099128782,0.12190645400810174,0.24370870271113057,0.20538366480052184,1.1188860727654437
2021-11-30,82.34208679199219,85.20445277603687,82.29307065356711,83.89090402894709,27301000,MU,0.1937631402694022,0.0693639516022643,0.1586257101488464,0.24027726518970496,0.12227891738249677,0.9558874661556922,-0.8792442154950945
2021-12-01,83.4693832397461,87.29240985355355,83.32234231636656,84.8417527266016,31633400,MU,0.19148865258459535,0.10605713613981309,0.17227529191194196,0.14714761250985417,0.2406617203190646,0.23786639893599482,0.46098567888925585
2021-12-02,81.24419403076172,81.94017985716305,79.74439285060545,80.99912828292408,22994500,MU,0.16235682639404436,0.13870260801698345,0.14819290403511992,0.19719401299217393,0.14752263298244558,-0.8439346123394145,-0.9423938292944007
2021-12-03,80.00906372070312,82.76360018425356,79.04840275044009,82.05780967202973,19167200,MU,0.14660992276163445,0.15894106859113066,0.11371966699424321,0.09840659063875999,0.19757410349989862,-0.5767313661520033,-0.5439419312018886
2021-12-06,80.82266998291016,81.58728129749632,78.94056708272603,80.21491179489085,15094900,MU,0.11432867499165765,0.15638917455522772,0.10287003756686108,0.043572898695344586,0.09877667331980323,-0.6920251606722755,0.3385055312727616
2021-12-07,84.1359634399414,85.32208060831736,82.66556914345371,82.75378921141314,21716900,MU,0.13033805879245342,0.165056519448035,0.14504491370118655,0.07969300260808687,0.04393742635660697,0.9393864443730816,1.4106501661951887
2021-12-08,84.32221984863281,84.63590370903131,82.37149857549254,83.75367299334458,12908500,MU,0.13794916661675397,0.16774038438746405,0.17593896068688927,0.2267868851413126,0.08006118947748592,-1.1759199718861977,0.061817576850136134
2021-12-09,83.25373077392578,84.83195468630574,82.95964890400167,83.61643074965716,11964300,MU,0.15588320072098988,0.16210884967187472,0.18060164088042252,0.2350557507448026,0.22716997360493507,-0.3429793846428461,-0.4559049049579166
2021-12-10,83.85167694091797,83.98891312828158,82.46950286685568,82.6753571479011,11955900,MU,0.1901764560073883,0.1714360833248918,0.19262669111593353,0.18762010748493402,0.23543967689982181,-0.16147800988599675,0.23462503952379066
2021-12-13,82.68517303466797,85.65536838609836,82.5381321058342,84.90056925367641,13054400,MU,0.2067982935344178,0.16356073506614074,0.18324843911752706,0.2141659671829607,0.18799922809199018,0.07047724510837901,-0.4990337248263931
2021-12-14,81.6460952758789,83.09688013420902,81.27359807794272,81.57747717418508,12082500,MU,0.18457755996423109,0.16043695570076535,0.1615015026887125,0.1623789489831816,0.21454777706317169,-0.346247433859734,-0.45225899677002296
2021-12-15,83.96932983398438,84.09676132806676,80.4403771491017,81.83235625427785,13971500,MU,0.1814282064730452,0.1626808377290876,0.18164771022619264,0.11624902304201426,0.16275551249204137,0.23198281961895198,0.9745093352654103
2021-12-16,81.05793762207031,84.61628908232498,80.50898533937864,84.18497103424126,16503200,MU,0.1618319341455138,0.1618448736222426,0.1516637200151344,0.21938917516524142,0.11662091328080942,0.2942745041346492,-1.2211050560789825
2021-12-17,81.36180877685547,81.64608587365365,79.34246989199892,80.00904886546778,23165900,MU,0.13961120057532708,0.16791632276377827,0.13620573182615633,0.09013772503526998,0.21977151419135946,0.8517731567212569,0.11520830950419615
2021-12-20,80.41094970703125,81.60687142177392,79.3130602473155,80.51877920451204,22346800,MU,0.11931498113209936,0.16606842193119417,0.1117211584984735,0.10362810508366238,0.09050697002491649,-0.24830561009660407,-0.42165608285100586
2021-12-21,88.8902359008789,89.34115591626656,85.62595880210705,87.23358928438029,58363600,MU,0.1839650381497568,0.187406754176658,0.22184155902125444,0.06141465368364751,0.10399871673904602,3.878317128534746,3.6524453664582444
2021-12-22,88.55694580078125,88.69418948574602,87.16497429334213,88.22366000835737,18593900,MU,0.22490704206461473,0.20641323520564217,0.2902851242811573,0.43785312601895987,0.061780988834035155,-1.8669435792016011,-0.14558825196743094
2021-12-23,92.5564193725586,93.12497363810618,88.56674974847854,88.90984026085647,36400100,MU,0.3275248043731087,0.2481659664015668,0.3955544750813383,0.42305668994439055,0.4382575969046224,2.2395623354251373,1.555621317416517
2021-12-27,92.56621551513672,93.05634690990524,90.89977176444835,91.8702298320228,17110100,MU,0.42751810543894864,0.28727893710117147,0.46588012274509133,0.6006135841317467,0.42345966185210415,-1.4874498974883394,-0.011497598721079685
2021-12-28,91.10562896728516,92.03687565561154,90.2429928984572,91.89963945899106,13683800,MU,0.5229623630469337,0.32507199331003683,0.49098356377425295,0.6010484845305049,0.6010345437405339,-0.6614295579566581,-0.563980577231846
2021-12-29,94.27188110351562,94.84043537925714,92.05649233883294,92.1447124098209,32234600,MU,0.5709906506258021,0.38173959388693957,0.5549344675839777,0.5362056479736157,0.6014694881976115,3.236817951864521,1.1935837855606464
2021-12-30,92.0368881225586,93.6249167998902,91.58596806132408,92.53682432300216,19327800,MU,0.6020472632962758,0.4179487595554323,0.5642401001714449,0.6767716213282865,0.5366200826276402,-1.162894008134174,-0.8397624364905962
2021-12-31,91.4088363647461,92.65509415785608,91.29107671637304,92.24294661872857,13660600,MU,0.5918057024641272,0.4644061130674801,0.5610783227015427,0.5775489598686387,0.6772002962556689,-0.8943453858960081,-0.25252059781968766
2022-01-03,93.96024322509766,94.04855735353182,91.73267730653185,92.15464005599591,18705500,MU,0.6042466496514505,0.5209509539948912,0.5970171505619873,0.549666560471625,0.5779675828767069,0.7655397727062396,0.9556267771266657
2022-01-04,94.53921508789062,94.78454210336069,91.7915570066976,93.81304921839939,19725000,MU,0.6348895581706623,0.5843620485894591,0.6296100203378585,0.6629364370696638,0.5500823588061267,-0.023166901630550716,0.19913693292130608
2022-01-05,92.63548278808594,96.60977595732186,92.58641439014536,93.59716049871558,28613100,MU,0.6202855837487652,0.6011716284099548,0.6229500692161973,0.6886399312757034,0.6633637104003361,0.969224852797022,-0.7155602058791478
2022-01-06,93.86210632324219,94.90229034791452,92.36070636709123,93.32238395942986,22320300,MU,0.6365746740428758,0.6249824803907567,0.636801560229308,0.6041236097020972,0.6890698085422716,-0.7107289224535448,0.4453689333908431
2022-01-07,92.68453979492188,95.37332916892932,92.1840780935845,94.29388435399915,14857900,MU,0.6479596407032218,0.6255575160375945,0.6284759691603078,0.6585796428101425,0.6045449248999536,-0.9973618863270113,-0.45152970125762626
2022-01-10,92.13501739501953,93.88174462432775,89.338290792656,92.49810408917388,20290000,MU,0.6316704823208705,0.6236221938981337,0.6147310754616157,0.6063014987706443,0.6590064747684135,0.7562710361730638,-0.2213931198014617
2022-01-11,92.43920135498047,92.50789260863517,89.93687069745792,90.73172770214583,14924900,MU,0.6129289897686737,0.6296075914359954,0.6101038161773062,0.5819054154206843,0.6067230346032314,-0.8222041985494363,0.09965039478816146
2022-01-12,93.33220672607422,94.43127440777906,92.0270652578221,93.38127512196998,13339200,MU,0.6191468760091837,0.625390104063713,0.6203355078906123,0.5954096824755791,0.5823244797668407,-0.42590792683995415,0.32082068560247073
2022-01-13,93.83267211914062,96.27612690283962,93.51865386375275,94.69622044976086,23679800,MU,0.6188841915760755,0.6334500198289521,0.6346195953356979,0.6350547150876014,0.5958301148943193,1.7824918450526024,0.17132309373562254
2022-01-14,95.54014587402344,95.6088371333981,92.6354751412315,92.67472835898641,18385000,MU,0.6443689392349995,0.6519923426853119,0.6696042361260949,0.6572729093690143,0.6354791638133338,-0.7199303888631907,0.6177293345219739
2022-01-18,91.13407897949219,94.15650200661766,90.81024553440464,93.74435443293501,19900500,MU,0.6354361024797762,0.6393078295135349,0.6272238870632129,0.7330763198385293,0.6576996089464467,0.04680606049205768,-1.6191845055412037
2022-01-19,88.3177261352539,93.00837750321824,88.09202198538891,91.96819334673023,19043800,MU,0.5986541539029312,0.6113842724554134,0.556972756576111,0.5374686881503828,0.7335106988084974,-0.26757520314217315,-1.0900266131808052
2022-01-20,83.47986602783203,88.64154788058683,83.34248351538633,88.59247948894819,24701300,MU,0.5107273146998698,0.5702916354751788,0.4379963092785845,0.41243651704481127,0.5378832507588257,0.5845867549321765,-1.9204032642382527
2022-01-21,80.39857482910156,83.54857300599672,79.99623490495264,82.6457713295281,29716300,MU,0.39083522525250614,0.5098640283955076,0.31273034213341633,0.19765939706374216,0.412838413057971,0.3489456507809304,-1.298962100828468
2022-01-24,81.39949798583984,81.4878196015515,76.18875474922149,78.76959216945598,29757100,MU,0.26463755191044813,0.45921401338171625,0.24414550287256917,0.06086527015811355,0.1980395347179863,-0.15627908306044674,0.41782640013449496
2022-01-25,79.21119689941406,80.87941779831411,78.16119745408085,79.40745553924211,22128400,MU,0.15823224502950167,0.40120876065760563,0.16579024478170398,0.10530132001346373,0.06123154965227518,-0.8020225718806658,-0.950209932701089
2022-01-26,80.43782043457031,83.20510878030383,79.10324091453568,81.69389351535912,21018700,MU,0.08790832681553738,0.34734364131743656,0.13184486448201116,0.008151548304905977,0.10567210117671204,-0.28536131544286014,0.5234200757487122
2022-01-27,77.24858856201172,82.13549957613486,76.92475503461652,81.94905609500658,22694000,MU,0.03229752847351546,0.27515644739581185,0.06165665975948602,0.06260758141295124,0.008512487546437542,0.039975999370832,-1.3941859679053745
2022-01-28,77.78829193115234,77.79810710872242,74.10838645499466,75.9238124793286,24434600,MU,0.009002158198365346,0.20314536306340164,0.022912601157367703,-0.07897857885843237,0.06297403741489745,0.03244338612585146,0.22782065722701536
2022-01-31,80.73219299316406,80.77144620531949,76.56163465815453,77.48406642684539,21898200,MU,0.0030468202144817765,0.13668366549703242,0.0409827972439769,-0.055018412029657425,-0.0786264664816029,-0.41979058175488376,1.3011054920105343
2022-02-01,79.92753601074219,80.84996795427469,78.91678993820905,80.66351703289187,15237400,MU,0.00943976132215693,0.08638597238941165,0.04103051804751806,0.07567627065413661,-0.05466387232765671,-0.9217951716541032,-0.3618396155635309
2022-02-02,82.93034362792969,83.11678706242702,80.99716561289434,81.37005996867511,19862800,MU,0.03168418960015112,0.062206088123373304,0.08584031727349732,0.03995347061035322,0.07604405060172047,0.6008153842000509,1.291508914355055
2022-02-03,80.43782043457031,83.58781831314461,80.18267825041443,81.12473306100604,19598200,MU,0.06014636794217356,0.04855264690640354,0.07854491280987382,0.17326331371378212,0.04031763159933995,-0.1930946374380838,-1.060540213278543
2022-02-04,79.65276336669922,80.65370165399904,78.34762201501681,79.70183175821239,15657500,MU,0.07678577223533616,0.04520526349327917,0.06197450794368982,0.06260758141295124,0.17364097988159552,-0.6634951354325941,-0.3546333649799282
2022-02-07,79.35839080810547,80.50651951816482,78.97568123808568,79.83922969332244,11799800,MU,0.06452532697444416,0.03604427756642157,0.04653787618804411,0.027754920874159695,0.06297403741489745,-0.7770050113352794,-0.14371847280915143
2022-02-08,82.5476303100586,82.82239534769532,79.48594670470844,79.6331443996669,18315700,MU,0.08790825872729681,0.051019002977332736,0.08380485331017527,0.014686231632974328,0.028117846068461065,1.2237842569029138,1.3825889164193907
2022-02-09,86.47288513183594,87.1205446795614,81.99811444945779,83.01867592134096,22386900,MU,0.11952353541375058,0.07810584259184832,0.16718305909777836,0.1562727306118336,0.015047832881638051,0.39718372871393376,1.638701098960253
2022-02-10,89.31865692138672,92.8709948174689,86.8261410207722,87.52286884959423,33820700,MU,0.19878022229469758,0.13227924788023881,0.26520479053825075,0.3305346784758887,0.1566486755199274,1.1198893164874086,1.1294399201691692
2022-02-11,88.08219909667969,92.81210286964402,87.28733460760088,89.57378380873953,31000000,MU,0.2740084003189077,0.17848080931928673,0.3121145037582244,0.4568729056076371,0.33092827728495333,-0.36867492397475765,-0.4966583478857839
2022-02-14,88.18033599853516,91.42846302823278,87.0518303201238,90.27051930820139,23499100,MU,0.3527395140689153,0.21190988839840086,0.34485106724732284,0.4019802785634554,0.4572793033241968,-0.765941548810473,0.023572381187283827
2022-02-15,94.20558166503906,94.69623573621114,89.30885613104206,89.30885613104206,27069700,MU,0.4567804567871634,0.2759932333245776,0.45652414339704744,0.40633707282297665,0.4023811152897143,0.22097006893420093,2.3613535650698627
