Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-01-04,6.447410583496094,6.462172591988854,6.398304179004808,6.429937111808519,493729600
2010-01-05,6.458559989929199,6.495013314614467,6.42451645336656,6.465188013411868,601904800
2010-01-06,6.355827331542969,6.484167138135582,6.3491993087984255,6.458559270675418,552160000
2010-01-07,6.344076156616211,6.38685662106917,6.297982485832695,6.379324778342489,477131200
2010-01-08,6.386253356933594,6.386856306556629,6.298284253860021,6.33564058300643,447610800
2010-01-11,6.32991886138916,6.416984568641295,6.279908219389333,6.410959093163081,462229600
2010-01-12,6.2579145431518555,6.319674855517163,6.218750163570416,6.302200576324454,594459600
2010-01-13,6.346185207366943,6.354620871399993,6.148856152786487,6.262433930109585,605892000
2010-01-14,6.309431552886963,6.340462345962333,6.29707973174577,6.329918167266383,432894000
2010-01-15,6.203989028930664,6.3748076439021775,6.202181386231365,6.3546223004266755,594067600
2010-01-19,6.4784417152404785,6.482960821085771,6.2434542448044095,6.276291873909706,730007600
2010-01-20,6.378724098205566,6.493807463624537,6.311541252356983,6.474526344050393,612152800
2010-01-21,6.268459796905518,6.42632404620677,6.242551055234879,6.389268576454769,608154400
2010-01-22,5.957551956176758,6.251287019875702,5.939777609672108,6.229596114681881,881767600
2010-01-25,6.117825984954834,6.166931996635043,6.031061157243337,6.100955057406338,1065699600
2010-01-26,6.204288482666016,6.438372914504806,6.1030629346082685,6.2045897563608525,1867110000
2010-01-27,6.262735843658447,6.344077346961239,6.01117747843685,6.231705048036775,1722568400
2010-01-28,6.003946781158447,6.191033750758287,5.98617243502413,6.173861952102057,1173502400
2010-01-29,5.786131858825684,6.09161663245499,5.731602511581977,6.057874773708065,1245952400
2010-02-01,5.866568088531494,5.904829041841301,5.763233628567418,5.795469108211254,749876400
2010-02-02,5.9006123542785645,5.914470946397187,5.825898477507864,5.902119125221746,698342400
2010-02-03,6.002139091491699,6.031362241714344,5.857229642029051,5.879824770044892,615328000
2010-02-04,5.785829544067383,5.9762296979069385,5.7713684062961494,5.926821614991061,757652000
2010-02-05,5.8885626792907715,5.904831464864725,5.749678672176091,5.803304605339309,850306800
2010-02-08,5.848193645477295,5.961470192181512,5.84457835951625,5.895492832331458,478270800
2010-02-09,5.910555839538574,5.950021502692347,5.867173214545841,5.917484735065164,632886800
2010-02-10,5.878319263458252,5.922907380790376,5.852410522773939,5.901516540114853,370361600
2010-02-11,5.985268592834473,6.017805756489183,5.846384608165446,5.871088654106049,550345600
2010-02-12,6.036786079406738,6.074745771483125,5.889767691614938,5.968398137572006,655468800
2010-02-16,6.127768039703369,6.136504576136544,6.071129781940066,6.0837828770864,543737600
2010-02-17,6.10215950012207,6.1551820613392,6.051244648059679,6.151566777010421,436396800
2010-02-18,6.113609313964844,6.142531196852979,6.053054486193021,6.0744441217623635,422825200
2010-02-19,6.075649738311768,6.121743826660465,6.058778807227433,6.081374342922603,415469600
2010-02-22,6.037990093231201,6.10065382615831,6.000934628903315,6.095833848421336,390563600
2010-02-23,5.936763763427734,6.0654048217272,5.896093019353718,6.025336222837522,575094800
2010-02-24,6.045221328735352,6.068719877651232,5.960263334738986,5.972013011431588,460566400
2010-02-25,6.085589408874512,6.1114981419328505,5.931642172281668,5.946404180963918,665126000
2010-02-26,6.164523124694824,6.18109278095876,6.085591402656638,6.097039404475541,507460800
2010-03-01,6.296175479888916,6.311539634171816,6.189526600900447,6.198564409696491,550093600
2010-03-02,6.291959285736084,6.35160988512565,6.258518298453384,6.324495647211105,566546400
2010-03-03,6.306418418884277,6.3226872009060155,6.264542977803897,6.294669547448958,372052800
2010-03-04,6.34799337387085,6.354320122418094,6.285329642583004,6.304912837940058,366041200
2010-03-05,6.596238613128662,6.618833744524267,6.466091155060995,6.475430642294849,899620400
2010-03-08,6.600153923034668,6.630581362526852,6.575148606118094,6.62817157496376,429889600
2010-03-09,6.718852519989014,6.778503104682316,6.564302729327387,6.576955822711635,920259200
2010-03-10,6.773684024810791,6.792965545643073,6.724276736616724,6.743256581451337,596218000
2010-03-11,6.793568134307861,6.793568134307861,6.727892456971445,6.7456676112012115,405700400
2010-03-12,6.826706409454346,6.860749133017184,6.801098545559167,6.849903279126923,416323600
2010-03-15,6.743558406829834,6.7935678444059615,6.635403128237591,6.789953363423575,493502800
2010-03-16,6.761934280395508,6.777901386490509,6.7034887833727375,6.75380029159429,446908000
2010-03-17,6.751992702484131,6.822187473767496,6.726385238675264,6.775491250081855,450956800
2010-03-18,6.7679595947265625,6.778503773214261,6.7065009595060365,6.751389137071142,342109600
2010-03-19,6.695655822753906,6.785734662567045,6.664926302578487,6.772177746091368,559445600
2010-03-22,6.770974636077881,6.808633463523105,6.6323918887336335,6.64203265153171,456419600
2010-03-23,6.879729747772217,6.892383245398671,6.751389542397509,6.7977848958918745,602431200
2010-03-24,6.910157680511475,6.935162998640181,6.854121569467713,6.85803853031347,597780400
2010-03-25,6.828212738037109,6.958360578216668,6.816161788630876,6.9568538073062625,542284400
2010-03-26,6.956252574920654,6.987885112730085,6.885454448666062,6.897505398956881,640875200
2010-03-29,7.001139163970947,7.045726868001474,6.977942295306622,7.019517262276358,540744400
2010-03-30,7.105377674102783,7.154484887488106,7.05717468409844,7.127972800527657,527310000
2010-03-31,7.079770565032959,7.128275236156632,7.063502587133618,7.094533380898394,430659600
2010-04-01,7.108992099761963,7.192141221774938,7.011984388512272,7.152374705077356,603145200
2010-04-05,7.184913635253906,7.18551618279462,7.0728422060892795,7.079169357501443,684507600
2010-04-06,7.216546058654785,7.237634415421222,7.140024139680947,7.176176183044298,447017200
2010-04-07,7.248479843139648,7.288247168945632,7.190033547052899,7.216846505382626,628502000
2010-04-08,7.228897571563721,7.276798886198011,7.171355497917988,7.243659581565387,572989200
2010-04-09,7.284328460693359,7.287342001581575,7.244260273021351,7.273483414053201,334182800
2010-04-12,7.299393177032471,7.3228917199628,7.284932040171272,7.296681311636437,333026400
2010-04-13,7.303612232208252,7.314759763868754,7.263844899266518,7.286440834121118,306210800
2010-04-14,7.401826858520508,7.405442144221679,7.353022110493595,7.389475034609564,404076400
2010-04-15,7.4991374015808105,7.502451011731114,7.396405028817032,7.404539020618371,376784800
2010-04-16,7.453342437744141,7.566016413037872,7.367481425441556,7.488590261730253,750545600
2010-04-19,7.443398952484131,7.468102590724022,7.283727113826721,7.442193857717837,566924400
2010-04-20,7.368686199188232,7.509076550416314,7.319579784080679,7.487686516156382,738326400
2010-04-21,7.8094377517700195,7.840468538618983,7.704295248475338,7.796784257192275,982391200
2010-04-22,8.02785587310791,8.03629153608837,7.718454643919095,7.779913669736205,793424800
2010-04-23,8.159211158752441,8.19988191441273,8.043826110798584,8.073651009828364,796955600
2010-04-26,8.119142532348633,8.208317157752129,8.079676069433583,8.190844082994902,479068800
2010-04-27,7.894398212432861,8.069133006543948,7.848606200506841,8.051960800954319,709343600
2010-04-28,7.881140232086182,7.9534435107261645,7.724782793144675,7.930849188665097,758402400
2010-04-29,8.093234062194824,8.134205688673735,7.893493964115195,7.9239214101845405,558840800
2010-04-30,7.8657755851745605,8.151375825286923,7.863064523988255,8.113416141863476,542463600
2010-05-03,8.024246215820312,8.070340718623294,7.919706187464265,7.948628480821325,454342000
2010-05-04,7.793168544769287,7.9320528881700705,7.73502473881569,7.920002746084469,723819600
2010-05-05,7.712131500244141,7.77690416117061,7.4934115461313,7.622956867984239,883103200
2010-05-06,7.418697357177734,7.78021703745939,6.002742393392718,7.647057246991396,1285860800
2010-05-07,7.105678558349609,7.4283358701983735,6.784829693266052,7.342174000829717,1676018400
2010-05-10,7.651877403259277,7.671761473886806,7.487385932233179,7.53920422091429,984306400
2010-05-11,7.728095531463623,7.829621936402521,7.546732815561109,7.587101875933992,848906800
2010-05-12,7.89590311050415,7.927234776035296,7.793774124895248,7.81004129845689,654379600
2010-05-13,7.7835307121276855,7.983571652609296,7.724481862394752,7.929945730303096,599712400
2010-05-14,7.646755695343018,7.726892911734475,7.516608640503786,7.687125577318183,759362800
2010-05-17,7.658806800842285,7.717855658332345,7.462681991058608,7.67326794254664,762834800
2010-05-18,7.60276985168457,7.7892538602527495,7.539503174794722,7.741955092797652,782678400
2010-05-19,7.481658458709717,7.619638572284866,7.376516770690855,7.516605397577689,1025726800
2010-05-20,7.162924289703369,7.346395653587614,7.116227241671498,7.287045102902835,1282915200
2010-05-21,7.3003010749816895,7.365977162346609,6.969810514599009,7.014096561824462,1223891200
2010-05-24,7.434061050415039,7.558785978615749,7.4189981662842985,7.449727286559135,754238800
2010-05-25,7.387664318084717,7.4340588563415055,7.1448433608023905,7.210820286225116,1048006400
2010-05-26,7.354224681854248,7.5958413929096364,7.343378827286475,7.534081483324818,850654000
2010-05-27,7.632597923278809,7.64886671097772,7.504861030335927,7.549749626726746,666282400
2010-05-28,7.738941192626953,7.81486054991068,7.63259359635391,7.8145596784697435,815614800
2010-06-01,7.857945919036865,8.011893234088115,7.801608916591074,7.823601505094045,876472800
2010-06-02,7.9519429206848145,7.977549994636899,7.842883381416106,7.969716873494885,688548000
2010-06-03,7.926933765411377,8.000141274204461,7.845289787296934,7.988993743415286,650106800
2010-06-04,7.711227893829346,7.890179701609783,7.671159685716311,7.779012486669797,758304400
2010-06-07,7.559992790222168,7.8073325796747675,7.5482427082115295,7.781423833869304,886942000
2010-06-08,7.5114898681640625,7.646156476385367,7.400623494140461,7.629285139167377,1000770400
2010-06-09,7.326808929443359,7.5889122459362,7.305419701463434,7.575957073400142,854630000
2010-06-10,7.5470356941223145,7.561194352808271,7.296682452131079,7.376217108360954,776356000
