Price,Close,High,Low,Open,Volume
Ticker,EL,EL,EL,EL,EL
Date,,,,,
2010-02-08,23.437328338623047,23.98884501402678,23.311027263509185,23.327867835125783,4760600
2010-02-09,23.681509017944336,23.83728027202538,23.391016418819394,23.626777969643655,5144200
2010-02-10,23.601518630981445,23.803600647774807,23.365755475053305,23.538367298106287,3846200
2010-02-11,23.942543029785156,23.976224185376218,23.424707307616742,23.60573950390398,3272600
2010-02-12,23.8541259765625,23.934116290524653,23.50890225482306,23.65625325580741,3844800
2010-02-16,24.5698299407959,24.607720420929613,23.97200254379785,23.97200254379785,3086200
2010-02-17,24.780336380004883,24.8434861200791,24.540363834510885,24.632983774487492,2646800
2010-02-18,25.053979873657227,25.112921859253884,24.687706367619214,24.738226463554312,3067600
2010-02-19,24.7677001953125,25.007672677267678,24.708758205108666,25.003461732107752,2963200
2010-02-22,24.877164840698242,24.965575431785254,24.763493392441244,24.771913678164573,2258400
2010-02-23,24.696130752563477,25.045565355323674,24.666660557873477,24.82664276190858,2486000
2010-02-24,25.264484405517578,25.289745258745707,24.797170665834972,24.797170665834972,4780200
2010-02-25,25.50025177001953,25.550771878829377,24.83506525167308,25.100297027428756,4276800
2010-02-26,25.31500816345215,25.57182123773212,25.260277113358427,25.57182123773212,2507800
2010-03-01,26.169645309448242,26.199115502334603,25.38236717404605,25.449727844358453,6075200
2010-03-02,25.980194091796875,26.186487057292588,25.86652265440191,26.152805917617723,5706000
2010-03-03,25.757070541381836,26.051774185385042,25.710759762266317,25.942312051838247,2958400
2010-03-04,25.714963912963867,25.93388491018814,25.681282771233835,25.828633751289644,3211200
2010-03-05,25.95914649963379,26.081238232845465,25.416050118937942,25.862315623433062,2567800
2010-03-08,26.245431900024414,26.249641240195604,25.803377305800833,26.10229024412288,2747200
2010-03-09,25.954936981201172,26.178068928910687,25.870735731082686,26.102287964404574,2561000
2010-03-10,26.043350219726562,26.1275514784083,25.8160073030875,25.883367988831804,2232000
2010-03-11,26.603282928466797,26.64117341074145,25.975986907037267,25.992827478271618,3195600
2010-03-12,26.738000869750977,26.771682007915903,26.502239326616728,26.67485114469933,2061000
2010-03-15,26.569602966308594,26.74642414342047,26.316999219856317,26.742214803681957,3338000
2010-03-16,26.708539962768555,26.738010165906406,26.468567390928538,26.556979606347717,2054000
2010-03-17,26.914823532104492,27.024285624724673,26.683271329107267,26.72116180639809,1851200
2010-03-18,26.860097885131836,27.06217993596981,26.691696979102883,26.944299141149003,1728800
2010-03-19,26.578020095825195,27.36529822587274,26.41382856343077,26.578020095825195,2724200
2010-03-22,27.34425163269043,27.390562402675524,26.098079819121125,26.46014248099343,2954400
2010-03-23,27.49160385131836,27.52528178086915,27.14216923464402,27.28530926826361,1868200
2010-03-24,26.81378746032715,27.470555338536872,26.809578120174347,27.420033620670846,3276000
2010-03-25,26.68747901916504,27.19268321048272,26.674849396183586,26.927451491842426,2484400
2010-03-26,26.910612106323242,26.961133812478913,26.603278954232206,26.71695038407492,3380800
2010-03-29,27.39898109436035,27.43686996791675,26.97376553416906,27.00744667422606,2496600
2010-03-30,27.575803756713867,27.681054916090638,27.29373142046664,27.457922972133563,2883200
2010-03-31,27.310571670532227,27.56738475335505,27.133747283728823,27.512652095435485,2460000
2010-04-01,27.609485626220703,27.676844699751577,27.39477235607058,27.43266444469028,1948200
2010-04-05,27.26004981994629,27.77788692865225,27.20110942864778,27.651584254720916,3065600
2010-04-06,26.64116668701172,27.230573683416612,26.45171592945752,27.108481981789122,5862400
2010-04-07,26.725366592407227,26.813777155688147,26.329622923908264,26.67484649996167,3241600
2010-04-08,26.96114158630371,27.091652016490606,26.321214244530726,26.632756825627336,2405600
2010-04-09,27.558963775634766,27.605274543712603,26.990608145237417,27.045337592960973,2697000
2010-04-12,27.752622604370117,27.87471432444155,27.516861054996433,27.58001238772444,2290800
2010-04-13,27.723154067993164,27.857875420261824,27.53370327049394,27.706313497458282,3906000
2010-04-14,28.08521842956543,28.118899570785217,27.72736513713382,27.735783816433557,2440600
2010-04-15,28.29572296142578,28.39255544701786,27.950499266897264,28.08100968433772,2045000
2010-04-16,28.582002639770508,28.674624167645323,28.144157461096096,28.14836840654775,3693400
2010-04-19,28.384130477905273,28.666202800121106,27.975755485915926,28.510433147678793,3911200
2010-04-20,28.85987091064453,28.8935488425298,28.320982244341483,28.51464721573781,2682200
2010-04-21,28.47254180908203,28.838816991428295,28.198891370742494,28.838816991428295,4532400
2010-04-22,29.036691665649414,29.053532237346584,28.131531011992912,28.354662965961825,4611200
2010-04-23,29.25982666015625,29.301926487768675,28.83882196001012,29.024065055917923,2742800
2010-04-26,29.461896896362305,30.013411774247082,29.137721626331327,29.137721626331327,7463400
2010-04-27,28.232568740844727,28.5904252368381,27.217949278633526,27.668424092779063,12835400
2010-04-28,28.038911819458008,28.556749003434813,27.765258127503138,28.447286884250687,4337000
2010-04-29,27.87472152709961,28.266256036771157,27.782099976767046,28.127323711272307,4171000
2010-04-30,27.752622604370117,28.05995737724099,27.655793344596013,27.786303743426416,3263400
2010-05-03,27.84103775024414,27.937870237905255,27.66842750529703,27.828408124029806,3061200
2010-05-04,27.390567779541016,27.660010560341043,27.15480614934382,27.571599949017095,4738000
2010-05-05,26.4390869140625,27.340038051059945,26.38014653068991,27.196894825719372,6720200
2010-05-06,25.592866897583008,26.472766468491677,23.786756998453914,26.354884102787686,9160400
2010-05-07,24.641401290893555,25.57603211417266,24.439319254563934,25.57603211417266,8608600
2010-05-10,26.4475040435791,26.514864703113652,25.504454810095353,25.651805750950686,8139000
2010-05-11,26.582231521606445,26.897984987458923,26.102286510471508,26.405410351611543,5243600
2010-05-12,26.90219497680664,26.92324488591423,26.493819994897954,26.674852104032414,2848000
2010-05-13,26.607494354248047,27.121118938118833,26.603283408360863,26.81799668045886,3381600
2010-05-14,25.6981258392334,26.493824420864723,25.52972332622972,26.493824420864723,6037200
2010-05-17,26.00545883178711,26.03913837048859,25.319220765436054,25.685494381093513,5132200
2010-05-18,25.441312789916992,26.363312455484095,25.289750849055466,26.16965068927454,4971200
2010-05-19,25.29395294189453,25.449724168366217,24.923468505687037,25.331841807842796,3424200
2010-05-20,24.43932342529297,24.93189977778705,24.35512216095149,24.809808024792176,5638200
2010-05-21,24.79717445373535,24.85190390174896,23.786762654334943,24.144615963369727,4708000
2010-05-24,24.666656494140625,24.877158767821292,24.464574504127775,24.734017157478245,3284800
2010-05-25,24.237239837646484,24.27092098367744,23.7236136027125,23.925697266887347,4527400
2010-05-26,23.77413558959961,24.6119340314903,23.76992464329558,24.388802057540445,8316200
2010-05-27,24.70876693725586,24.746657427060704,24.153040824121863,24.153040824121863,4447200
2010-05-28,24.531944274902344,24.86032742983423,24.489842840933196,24.683506225180288,2989600
2010-06-01,24.38458824157715,24.830853742964308,24.07304570397152,24.26670745502424,4622800
2010-06-02,24.70876693725586,24.759288660999378,24.13620185554628,24.43511482733695,3403200
2010-06-03,25.053979873657227,25.138181104218983,24.835058922603512,24.8392682614294,3627000
2010-06-04,23.298397064208984,24.574040621662533,23.243666010805143,24.481420692062102,6274600
2010-06-07,23.10894775390625,23.614153715716572,23.041587066065237,23.33207973125357,7389200
2010-06-08,23.60573387145996,23.66888522012204,22.80582428309937,23.075268645519454,4683000
2010-06-09,23.99305534362793,24.536150113267677,23.605730236421902,23.635200432991297,4615400
2010-06-10,24.464582443237305,24.49405264263571,24.199349042646237,24.220398955644324,3027800
2010-06-11,24.359331130981445,24.363540471154487,23.88359539115746,24.211978528838497,3622200
2010-06-14,24.485626220703125,24.721389362818993,24.174082125978764,24.42247489152771,3786600
2010-06-15,25.36553382873535,25.38237440261069,24.43932314366341,24.59088509653043,3678400
2010-06-16,25.02872085571289,25.264482376218393,24.88557924426102,25.133971993368537,3816600
2010-06-17,25.14661407470703,25.192924855180703,24.654039277317704,25.192924855180703,2936400
2010-06-18,25.235021591186523,25.331852481197764,24.973999122199462,25.075040958649087,2986400
2010-06-21,24.830852508544922,25.59708079505778,24.691921817872135,25.592871455463836,3099800
2010-06-22,24.317222595214844,25.12555218275371,24.258282213978614,24.80558781889283,2839200
2010-06-23,24.140405654907227,24.287756633655007,23.740450933442254,24.287756633655007,2773600
2010-06-24,23.790969848632812,24.085673397381047,23.723609175147942,24.009892438959923,2421400
2010-06-25,23.67308235168457,24.022516850325243,23.550990663773636,23.879375259051486,2442200
2010-06-28,23.6562557220459,23.87096903844244,23.52995462146268,23.769927194372485,1222400
2010-06-29,23.319446563720703,23.496269346210934,23.066844424169215,23.496269346210934,3479000
2010-06-30,23.462583541870117,23.83306799812676,23.294182684302488,23.327862213414047,3667200
2010-07-01,23.959379196166992,24.02253054826983,23.319451811813586,23.483643400074246,4656200
2010-07-02,24.161449432373047,24.418262449579395,23.614143871083435,23.656243681180786,3725400
2010-07-06,24.696130752563477,25.218177183938725,24.409847484713364,24.485628444203403,5175000
2010-07-07,25.42446517944336,25.432885463383162,24.788748999035192,24.788748999035192,4169800
2010-07-08,25.89177703857422,25.93387684664155,25.37815102892814,25.63075469534634,2681200
2010-07-09,26.182283401489258,26.40541699894715,25.76548962100265,25.83285031310178,3805400
2010-07-12,26.16544532775879,26.283326141462084,25.8917916033697,26.060194142379235,2665400
2010-07-13,26.83062744140625,26.956928521275916,26.300162263551517,26.4012024850451,3489800
2010-07-14,27.41582679748535,27.42003453177257,26.535925317810513,26.695907551024618,4603800
2010-07-15,27.33582878112793,27.365298974620192,26.994816083287464,27.352669350553533,6257200
2010-07-16,26.721162796020508,27.209526467625427,26.594860129703424,27.15058607988018,3298400
2010-07-19,26.443302154541016,26.98639692241085,26.304369851733558,26.897986332990794,2845200
2010-07-20,26.279109954833984,26.287530240706086,25.66865448615716,26.211749273862495,4630600
2010-07-21,25.748640060424805,26.548549405195413,25.567607962460983,26.384356269875536,3356000
2010-07-22,26.21596336364746,26.325423881100765,25.870739631518298,25.997040722735342,3236800
2010-07-23,26.384361267089844,26.392781553009133,25.474991265875765,25.651814058170203,5098200
2010-07-26,26.510662078857422,26.510662078857422,25.84968493789288,25.917045614487826,4976800
2010-07-27,26.704322814941406,26.89798455208841,26.510661077794403,26.628541855882986,4671000
2010-07-28,26.102285385131836,26.67485190215361,26.05597462184256,26.67485190215361,2683600
2010-07-29,26.2664794921875,26.489611439670668,26.005457062489715,26.199118813362094,3400800
2010-07-30,26.207538604736328,26.33805062012662,25.959145805125928,26.04755639329101,3079400
2010-08-02,26.712738037109375,27.00744153248112,26.28752255787168,26.611696242180116,3942800
2010-08-03,26.4306640625,26.72536755674167,26.173851040460903,26.6874770845391,3443600
2010-08-04,26.64116668701172,26.746417821655104,26.43487536247341,26.535915552368337,2799200
2010-08-05,26.653797149658203,26.86429941289858,26.422243375289934,26.510655546414554,2884000
2010-08-06,26.716951370239258,26.830622804277763,26.325416966108317,26.396988582801487,2582400
2010-08-09,26.914823532104492,27.066385441267784,26.796942760979736,26.796942760979736,2384000
2010-08-10,26.506452560424805,26.679064403868917,26.422251308646025,26.649594206647137,3233200
2010-08-11,25.407625198364258,26.106492721459134,25.30237405569331,25.997032239723545,5305800
2010-08-12,24.755069732666016,24.90242230373255,22.99106106719344,23.04158116864236,18136000
2010-08-13,24.342493057250977,24.72139795193889,24.123570407654135,24.616146770748422,4239400
2010-08-16,24.17829704284668,24.245657722229986,23.92990423649475,24.220396865209267,4893800
2010-08-17,24.65403175354004,24.885583979238895,24.110935394460846,24.30038779948908,4512400
2010-08-18,24.721391677856445,24.936103326350526,24.47299888904673,24.670869967382995,3293400
2010-08-19,24.43511199951172,24.68771416497383,24.178298887888847,24.62877376676636,2640200
2010-08-20,24.161449432373047,24.393001599918097,24.043568679296616,24.233021036744315,2531000
2010-08-23,23.812028884887695,24.363544071361808,23.778347734504663,24.287763089005637,3280600
2010-08-24,23.77413558959961,23.900436676627727,23.365760522403427,23.44575083611996,3434600
2010-08-25,23.96358299255371,24.03094527574792,23.52152844812566,23.58467978561762,3392200
2010-08-26,23.849916458129883,24.169879317594333,23.807815025302027,24.018317371424956,2798600
2010-08-27,24.148828506469727,24.2288188168609,23.664672485982926,24.026736764815784,1932600
2010-08-30,23.454172134399414,24.09831043623647,23.42891287950753,24.094099489750807,3078200
2010-08-31,23.60573387145996,23.82465651254818,23.28577099971903,23.28577099971903,3675000
2010-09-01,24.451950073242188,24.489838948784538,23.925694277306416,23.925694277306416,2746600
2010-09-02,24.5698299407959,24.595089190214924,24.283546670008977,24.409847735119637,2063000
2010-09-03,24.889793395996094,25.176076674257647,24.616141348779024,24.734022131826055,3126400
2010-09-07,24.241451263427734,24.746655615842084,24.161459343024603,24.746655615842084,3034200
2010-09-08,24.5698299407959,24.687710720765157,24.249865529443372,24.30459657985989,2035600
2010-09-09,24.565616607666016,24.885580987920886,24.460365462635732,24.780329842890605,1880800
2010-09-10,24.687705993652344,24.809797695817213,24.569825236254466,24.641395237244645,1865400
2010-09-13,24.771913528442383,25.02030633476076,24.65403274103884,24.97820651240386,2665800
2010-09-14,24.826648712158203,25.083461846869206,24.57825586452033,24.67087581031365,2316800
2010-09-15,24.96978187561035,25.070822074062214,24.645608160734373,24.894000923768953,2322000
2010-09-16,24.91926383972168,25.079246051166887,24.771912859446644,24.940315356336885,2571000
2010-09-17,24.784547805786133,25.087671722866347,24.71297777314529,24.995050169090597,3554400
2010-09-20,25.407625198364258,25.428676711702433,24.818219763009953,24.818219763009953,2599200
2010-09-21,25.395002365112305,25.62234527950818,25.331851020222757,25.416052278073682,2515000
2010-09-22,25.411842346191406,25.529723140834705,25.176079150899433,25.38658148762268,2527200
2010-09-23,25.277122497558594,25.487624846926657,25.108719975661952,25.239232010432122,3940400
2010-09-24,25.853893280029297,26.12754692151579,25.538139819547254,25.59708020854308,2366400
2010-09-27,25.807575225830078,26.047547659532537,25.76126447441299,25.96755738363328,1413200
2010-09-28,26.4390869140625,26.476977389945596,25.651808810719334,25.921251480996887,3396400
2010-09-29,26.9990291595459,27.234793966150296,26.32542230927082,26.388573654111475,4883000
2010-09-30,26.62012481689453,27.125330736886337,26.35068208783366,27.032709196519658,2523400
2010-10-01,26.6453857421875,26.965350188258146,26.367522726392124,26.948509616148037,2407600
2010-10-04,26.493816375732422,26.805358842379,26.29594372394007,26.45171656326826,1378000
2010-10-05,26.847461700439453,26.876931891945574,26.493817796361025,26.721160650269656,2612000
2010-10-06,26.333837509155273,26.843252691655394,26.333837509155273,26.71695163237509,2944000
2010-10-07,26.523292541503906,26.796946202191368,26.39278052385207,26.451722522988725,2181800
2010-10-08,27.643157958984375,27.76945738610649,26.523284408846287,26.523284408846287,3597400
2010-10-11,27.533700942993164,27.72736266975794,27.474760557108674,27.626322467100263,1423800
2010-10-12,28.20731544494629,28.56516880445758,27.558967808979336,27.558967808979336,4511200
2010-10-13,28.009437561035156,28.34624255033302,27.853667903393497,28.34624255033302,3596200
2010-10-14,27.996814727783203,28.161006316594268,27.61369887921658,28.030495877285784,2086200
2010-10-15,28.30413818359375,28.489378007145827,28.207305720820006,28.22835723377384,2347200
2010-10-18,28.224153518676758,28.55674759408308,28.081010260344957,28.363085830937134,1972600
2010-10-19,27.58001136779785,28.198888624027504,27.533700606310592,27.895764807750933,2857000
2010-10-20,27.887351989746094,27.99260317063796,27.453717638393382,27.52107993592952,2275600
2010-10-21,27.832616806030273,28.514645474220515,27.794724718458912,28.059959695427022,3604600
2010-10-22,27.89576530456543,28.068375517902,27.77788453213848,27.90418398316301,1935600
2010-10-25,27.57158851623535,28.198887641056015,27.56738078316325,28.102055176228067,2328400
2010-10-26,27.285308837890625,27.516862667458764,27.150587485781088,27.436870760515152,2407000
2010-10-27,27.26847267150879,27.4831859652403,26.910619323296885,27.07060316302311,2335200
2010-10-28,27.116914749145508,27.5884379658116,26.79695027211422,27.30215463625961,2926200
2010-10-29,29.96289825439453,31.284852513934613,29.154570148945254,29.154570148945254,12046800
2010-11-01,29.41139030456543,29.882916752233804,29.095636761254475,29.62610361338,4562400
2010-11-02,29.701871871948242,29.781860551162996,29.230345626218607,29.537680356705106,2847800
2010-11-03,29.88710594177246,30.030249129498355,29.499782606529227,29.697655218145204,2626000
2010-11-04,30.3670654296875,30.7922810420946,30.18182556064744,30.22392538488333,3563600
2010-11-05,30.379690170288086,30.505989609331586,30.211287706220247,30.316538844761418,1921200
2010-11-08,30.240760803222656,30.695446536306505,30.030258505907188,30.607032744865073,2188400
2010-11-09,29.899744033813477,30.232338039406855,29.680823064212927,30.232338039406855,2904400
2010-11-10,29.676624298095703,29.828186266946034,29.49980307177411,29.823975320030364,3119800
2010-11-11,30.26181411743164,30.26181411743164,29.37349401868414,29.51242632880348,2628000
2010-11-12,30.219709396362305,30.27444204954584,29.765023661658372,29.979736905048032,2569200
2010-11-15,30.615455627441406,30.779647167706557,30.02604853345894,30.261810086247824,2974000
2010-11-16,29.882902145385742,30.396524960021907,29.743969883356737,30.358636095110125,2427200
2010-11-17,30.45547103881836,30.476522553495652,29.567154293217584,29.626094679901804,2360400
2010-11-18,31.356420516967773,31.63428185166937,30.77964312310333,31.099607482707754,7192200
2010-11-19,31.73112678527832,31.84479664597271,31.16276784577309,31.25960034429957,7033400
2010-11-22,32.10581970214844,32.118449329376475,31.495360952701624,31.59640439454792,5439400
2010-11-23,31.802677154541016,31.941609396614663,31.646904348700037,31.832147338131566,2872400
2010-11-24,32.278926849365234,32.39373651173737,32.028041669783306,32.14285133215545,2657800
2010-11-26,32.22791290283203,32.47029184857067,32.01529967870269,32.023802780210914,929000
2010-11-29,31.849470138549805,32.01530823817079,31.509287591305057,31.93451415325039,2865400
2010-11-30,31.857980728149414,31.972793743616677,31.466772977848887,31.67088320300071,3476200
2010-12-01,32.80623245239258,32.80623245239258,32.436284146830765,32.436284146830765,2991200
2010-12-02,33.18467330932617,33.18467330932617,32.589355616811815,32.67014968231761,2825800
2010-12-03,32.88277053833008,33.15066210219142,32.76795755080295,33.10388692123165,2560000
2010-12-06,33.120887756347656,33.20593174821116,32.83598681496255,32.8785088108943,2445600
2010-12-07,33.18467330932617,33.516349428867194,33.09962607084102,33.371773989773075,2031200
2010-12-08,32.91678237915039,33.265467952442904,32.852997760234096,33.09112354368641,1665200
2010-12-09,33.265472412109375,33.41004787309606,32.92954306872035,33.04009962916161,2478000
2010-12-10,33.2059326171875,33.41429591788038,32.90827539365542,33.269717234864494,1814000
2010-12-13,32.619117736816406,33.24420108271212,32.45327969536082,33.24420108271212,4873800
2010-12-14,33.5673713684082,33.77573138556284,32.62762146090853,32.62762146090853,3186200
2010-12-15,33.34626007080078,33.58863903672395,33.27822552040827,33.43555724306504,1604800
2010-12-16,33.308006286621094,33.39305032407336,33.01459884223327,33.37604086773849,1180400
2010-12-17,33.720458984375,33.7757372552863,33.22719474219895,33.23995101669999,1871800
2010-12-20,33.62689971923828,33.80549400328446,33.367511392505705,33.72045003303947,1753800
2010-12-21,34.0521354675293,34.08615436271454,33.71620617707095,33.83526906599889,1758600
2010-12-22,33.93732833862305,34.07340069852427,33.78849970189061,34.04363497117778,990200
2010-12-23,33.984100341796875,34.12017268898665,33.78424337218863,33.82251544332798,721400
2010-12-27,33.869293212890625,34.009618744123046,33.72046457865362,33.82677120942589,899000
2010-12-28,33.84804153442383,33.92883563808768,33.64818448486922,33.91607935734538,1052800
2010-12-29,33.90330505371094,33.9798459416978,33.8692861603345,33.91606132767204,547000
2010-12-30,33.877784729003906,34.0606322011635,33.73320931782738,33.848019012336984,1021600
2010-12-31,34.31577682495117,34.63044676687127,33.82676895141775,33.85228150294938,2070000
2011-01-03,34.205230712890625,34.56667269487086,34.094670882138686,34.54541006595721,2126800
2011-01-04,34.753761291503906,34.78777694395727,34.19671240218542,34.320028469462926,3133000
2011-01-05,35.127960205078125,35.36183606964747,34.76651834146965,35.00039096181837,3515400
2011-01-06,34.477352142333984,35.3533173573814,34.281748416848615,35.31079537257493,3060000
2011-01-07,34.28176498413086,34.73250408050237,33.87779782269621,34.604934820213316,3842000
2011-01-10,34.57942581176758,34.64321044845286,34.04789257975921,34.12443349493727,2643200
2011-01-11,35.2130012512207,35.25127331867711,34.59217102414649,34.65170246754947,3032000
2011-01-12,35.51490783691406,35.65948650127779,35.37458558919221,35.40009813528346,3610000
2011-01-13,35.63397979736328,35.73603324267988,35.39585076599716,35.43412283562872,1667800
2011-01-14,35.71476745605469,35.72327380153917,35.50215423802614,35.633976639273605,1643400
2011-01-18,35.63821792602539,35.81256227975845,35.44261420217672,35.80405593633664,2324600
2011-01-19,35.5957145690918,35.79982474317473,35.42987647199617,35.57870511756646,2001800
2011-01-20,35.55744171142578,35.59145736640493,35.31506273201262,35.50641336262588,2347200
2011-01-21,35.60847091674805,36.01243809177219,35.55319263234779,35.65949927142448,1838600
2011-01-24,35.489418029785156,35.77431912441403,35.40437399217782,35.68077198073479,1623800
2011-01-25,34.49864196777344,35.502177267373305,34.38383218302078,35.46816159603104,3909400
2011-01-26,34.634681701660156,34.817529144992086,34.34978085216274,34.51136892649565,3200600
2011-01-27,34.63894271850586,34.80052758521676,34.49436729737822,34.630439617824244,3749800
2011-01-28,34.0521354675293,34.73675032308535,34.00536029770469,34.647453156389396,1674200
2011-01-31,34.230735778808594,34.59217768166611,34.230735778808594,34.27751095680179,2447800
2011-02-01,34.60067367553711,34.66445504078717,34.36254468313021,34.39231040165357,2882000
2011-02-02,34.25624084472656,34.55390129818541,33.894799020873926,34.40081952079978,3241000
2011-02-03,39.09532928466797,39.47803057684677,36.450419676041406,36.56948258865001,11326200
2011-02-04,39.54607391357422,40.111626071811614,38.712630164487194,39.052809498931275,4033000
2011-02-07,38.84443283081055,39.74166083684045,38.397947036197166,38.670091685548215,4991200
2011-02-08,39.32494354248047,39.49503152718647,38.50425636381465,38.60205663059856,2155400
2011-02-09,39.51204299926758,39.54606189564019,38.77640301947776,39.14209804493208,2364000
2011-02-10,39.47377395629883,39.54606167752655,38.78490590754512,39.29942954651615,1862000
2011-02-11,40.035072326660156,40.29871065864632,39.15910360273256,39.29517918597763,3082600
2011-02-14,40.29019546508789,40.63037783266561,39.588571359596024,39.847959684924646,2010200
2011-02-15,39.86073684692383,40.358254387992865,39.7501802771051,40.124378482181726,1511000
2011-02-16,40.069091796875,40.44328992350181,39.98404455612765,40.1243700701954,1608400
2011-02-17,39.869239807128906,40.115868725493634,39.6396170948134,39.890499186800895,1744600
2011-02-18,40.17539978027344,40.50282274667399,39.699144948561106,39.77568584572522,2122600
2011-02-22,38.63608169555664,39.77143572031333,38.58080341612108,39.77143572031333,2734000
2011-02-23,38.44048309326172,39.17612325248055,38.096047360864034,38.76365619918525,2572800
2011-02-24,38.89121627807617,39.142101606376,38.37669258945207,38.39795521267472,2243600
2011-02-25,39.54181671142578,39.58008878863246,38.97201468105605,38.97201468105605,1671800
2011-02-28,40.14563751220703,40.2264283453429,39.44826303121866,39.597094909343426,2443600
2011-03-01,39.00176239013672,40.38374806480909,38.8954557997773,40.171134884090264,3317600
2011-03-02,39.4780158996582,39.56306312291756,38.68709781077515,38.94223299211354,2199400
2011-03-03,39.08256912231445,39.690639902086,38.85294642330121,39.5205518976798,2676600
2011-03-04,39.29092788696289,39.31644043792796,38.699863331987714,39.03153947141602,1617800
2011-03-07,38.64883804321289,39.558822534119564,38.61481914308794,39.35046244824079,2351800
2011-03-08,39.29518508911133,39.46527310527828,38.70411722931367,38.78491130794763,1976600
2011-03-09,39.422760009765625,39.48654465235239,38.895479903210266,39.171877858271806,1678000
2011-03-10,39.227134704589844,39.59282966164448,38.83592720213788,38.9422338002533,1732400
2011-03-11,39.490787506103516,39.61410358441694,38.453233774239386,39.12083927116323,1546600
2011-03-14,38.699859619140625,39.22713950189553,38.26187690041694,39.16760805920806,1372200
2011-03-15,37.87492370605469,38.11730267796341,36.87989526692015,37.39866886466356,2422400
2011-03-16,37.22007751464844,38.22786555495374,37.211574411537,37.85366413363146,2754000
2011-03-17,37.483734130859375,37.883445021476774,37.46672467360851,37.726113219295236,1400400
2011-03-18,37.99399185180664,38.09179538642846,37.15204509384984,37.64530620820633,2800400
2011-03-21,39.07831573486328,39.1038282865403,38.155575014709534,38.41496019327426,1824000
2011-03-22,38.62333679199219,39.45252744879084,38.42773292536845,39.2271578469031,1183600
2011-03-23,38.47450637817383,38.6233350477728,38.29165880003175,38.5552972306866,1187400
2011-03-24,39.32494354248047,39.346202918458545,38.41070602569414,38.58930035616765,1700800
2011-03-25,40.17115020751953,40.447548096730905,39.32495033385413,39.32495033385413,2587800
2011-03-28,40.80897903442383,41.10238629509785,40.15412997455749,40.19239879418277,3111000
2011-03-29,40.42203903198242,40.79198733708935,40.311482453260176,40.749465326486835,2076800
2011-03-30,40.7664680480957,40.85151205525802,40.59637678955015,40.69417707336472,2034000
2011-03-31,40.97483825683594,41.030116550722354,40.66017145955176,40.745215487718816,2554000
2011-04-01,40.7919807434082,41.204450992445295,40.49432347308294,41.136413191101845,2919000
2011-04-04,40.609127044677734,40.95355944009985,40.59637076991698,40.95355944009985,2334000
2011-04-05,40.49858093261719,40.643159665243836,40.36250854885056,40.481571479118664,2432400
2011-04-06,40.38376235961914,40.8600139767095,40.32423090748284,40.67716969102004,1562600
2011-04-07,40.825992584228516,40.932299197278844,39.992549127220414,40.3965129591235,2866800
2011-04-08,40.42203903198242,41.13216991035238,40.285966651521505,41.07263520244311,1533200
2011-04-11,40.417789459228516,40.68142787382792,40.23068871785747,40.57512122427101,1100000
2011-04-12,40.183902740478516,40.59637294905926,39.94577694757442,40.23067791325905,1226200
2011-04-13,40.813236236572266,40.88127078180792,40.09460249548984,40.38375661223717,2024600
