Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-01-04,23.347318649291992,23.46047176091621,23.075750030337968,23.09838122819076,38409100
2010-01-05,23.3548583984375,23.460469204757064,23.113464736255157,23.271880226324644,49749600
2010-01-06,23.211532592773438,23.4453825310385,23.02294360798747,23.294510767681817,58182400
2010-01-07,22.970144271850586,23.158733300556026,22.774011509338518,23.105927163909616,50559700
2010-01-08,23.128562927246094,23.29452078726545,22.81173323897613,22.84190818015441,51197400
2010-01-11,22.8343563079834,23.203990572778157,22.721203196527025,23.166271909746115,68754700
2010-01-12,22.683481216430664,22.932418600759878,22.56278439001769,22.74382962963715,65912100
2010-01-13,22.894704818725586,23.022945395891675,22.638223664393408,22.82681266382472,51863500
2010-01-14,23.3548583984375,23.460469204757064,22.826810122118555,22.86452734227715,63228100
2010-01-15,23.27942657470703,23.56608122106336,23.166272023873333,23.44538437640597,79913200
2010-01-19,23.460485458374023,23.566094899040955,23.143655697552507,23.196460417885973,46575700
2010-01-20,23.075756072998047,23.339781028472537,22.864535820854403,23.241713917583603,54849500
2010-01-21,22.638227462768555,23.173819620384755,22.630683728867186,23.090841425109925,73086700
2010-01-22,21.846153259277344,22.781556144841353,21.755631327655124,22.63068434037744,102004600
2010-01-25,22.117725372314453,22.374206616508033,21.951767512644647,22.057376928905395,63373000
2010-01-26,22.25350570678711,22.517530638529962,21.94421981037466,22.02719944461902,66639900
2010-01-27,22.381744384765625,22.49489750613819,21.89141323293784,22.140350675485486,63949500
2010-01-28,21.997024536132812,22.53261813419511,21.79334803663785,22.509986932422294,117513700
2010-01-29,21.25775718688965,22.570336755346215,20.865491631584412,22.555249286568273,193888500
2010-02-01,21.43126106262207,21.48406577019472,21.06162667079313,21.416173592224062,85931100
2010-02-02,21.46897315979004,21.499148093361704,21.227579446496833,21.401082436893848,54413700
2010-02-03,21.597213745117188,21.71791204055748,21.212493413902596,21.318102803740324,61397900
2010-02-04,21.00126838684082,21.49914316610828,20.978637191848772,21.40861982495979,77850000
2010-02-05,21.137054443359375,21.333187166534923,20.797593684244042,21.12196697877207,80960100
2010-02-08,20.910743713378906,21.18231228070188,20.797590623267535,21.12950760123788,52820600
2010-02-09,21.129507064819336,21.378444432272378,20.93337437548973,21.099332140851903,59195800
2010-02-10,21.114429473876953,21.303018520380483,21.001276333738883,21.14460441195123,48591300
2010-02-11,21.21249008178711,21.423708828283754,20.895660523222343,21.069162047507387,65993700
2010-02-12,21.069162368774414,21.16722801131178,20.805137492807905,20.978639019738534,81117200
2010-02-16,21.486000061035156,21.501158079763503,21.235898534210335,21.31926474611979,51935600
2010-02-17,21.667890548706055,21.71336315640391,21.49357768124081,21.622417941008194,45882900
2010-02-18,21.955883026123047,22.001357073917625,21.607257332985746,21.667887951163884,42856500
2010-02-19,21.804311752319336,21.91799400442651,21.74368112149229,21.81946977141316,44451800
2010-02-22,21.773990631103516,21.933146903337946,21.713360014430382,21.857358271109547,36707100
2010-02-23,21.470842361450195,21.84978416200212,21.28895047065106,21.736101910946193,52266200
2010-02-24,21.69820785522461,21.819470566847624,21.50873694628935,21.61484163826595,43165900
2010-02-25,21.67547035217285,21.713363952385503,21.235897940184405,21.42536883234405,48735300
2010-02-26,21.72852325439453,21.864942536096734,21.60726199189219,21.713365235194672,40370600
2010-03-01,21.993783950805664,22.016519535238327,21.622421134405915,21.804313037608956,43805400
2010-03-02,21.56936264038086,22.20598486427364,21.402628799093886,22.039251022986665,93123900
2010-03-03,21.56936264038086,21.683046316149415,21.485996442511365,21.607257680819707,48442100
2010-03-04,21.69820785522461,21.713365874871023,21.42537072933069,21.5693675793267,42890600
2010-03-05,21.667890548706055,21.73610018302691,21.53905028893867,21.720942165278245,56001800
2010-03-08,21.69820785522461,21.92557381327591,21.599683618619533,21.61484163826595,39414500
2010-03-09,21.827045440673828,22.06199037958852,21.63757455509316,21.645153563982163,50271600
2010-03-10,21.955883026123047,22.061987692095762,21.827042781801012,21.872516829595586,44891400
2010-03-11,22.11504554748535,22.12262455759139,21.864943996179623,21.8952585910554,35349700
2010-03-12,22.183250427246094,22.26661662940613,22.00893756890013,22.221144024087195,31700200
2010-03-15,22.19841766357422,22.259048311029733,21.98620967470558,22.115049981242134,37512000
2010-03-16,22.25904655456543,22.349991795797873,22.13020625819568,22.29694016415419,36723500
2010-03-17,22.456092834472656,22.637986190015372,22.281779934754994,22.357568591973056,50385700
2010-03-18,22.440933227539062,22.52429943822201,22.357565571307912,22.456089800496194,43845200
2010-03-19,22.425777435302734,22.660720963266133,22.24388553182639,22.55461771429202,81332100
2010-03-22,22.433345794677734,22.50913441319797,22.27418955123047,22.3575571761575,37718200
2010-03-23,22.64556121826172,22.660719237117195,22.289356448447492,22.42577572705029,42026600
2010-03-24,22.471248626708984,22.62282592611425,22.433355024631798,22.524300247836347,33987700
2010-03-25,22.74408721923828,23.168501634399217,22.584930910085266,22.607667938692344,73168700
2010-03-26,22.478830337524414,22.88808822777036,22.425778710021813,22.804720558524313,55595500
2010-03-29,22.425777435302734,22.60009032877402,22.3954613952825,22.51672266426673,33336000
2010-03-30,22.56219482421875,22.63040446297164,22.357565907960083,22.456090138631907,34954800
2010-03-31,22.19841766357422,22.5243064901797,22.107470969616614,22.463675842724186,63760000
2010-04-01,22.099889755249023,22.387886386118996,21.6906332871029,22.243888070684008,74768100
2010-04-05,22.183250427246094,22.30451167179529,22.001358560422297,22.0771457541045,34331200
2010-04-06,22.22114372253418,22.418193603639565,21.963463219976987,22.092303471255583,47366800
2010-04-07,22.243877410888672,22.40303222624458,22.084721149984944,22.099879164461072,58318800
2010-04-08,22.675878524780273,22.721351138342836,22.205990032806053,22.22114805250968,63713800
2010-04-09,22.994186401367188,23.04723801714609,22.66071724362366,22.698612287428674,54752500
2010-04-12,22.97903060913086,23.10787087944854,22.895662950234637,22.925978988214446,37068800
2010-04-13,23.077560424804688,23.115454033525488,22.835036414126623,22.850194435834347,41374600
2010-04-14,23.357973098754883,23.494392382586664,23.236711834359593,23.335237515148453,68941200
2010-04-15,23.395862579345703,23.45649319711382,23.274599898261517,23.35796753977316,52745400
2010-04-16,23.244287490844727,23.479230976024,23.191235876018577,23.335234148795333,88703100
2010-04-19,23.52471160888672,23.68386649788926,23.312503644668176,23.32008265541332,64970300
2010-04-20,23.767230987548828,23.827861619841624,23.592916654852278,23.66112629687521,52199500
2010-04-21,23.744495391845703,23.873335673939692,23.66870673551717,23.744495391845703,55343100
2010-04-22,23.789958953857422,23.89606361055727,23.41859626927754,23.52470092597739,84847600
2010-04-23,23.46407699584961,23.93396549260218,23.229133470247493,23.585339709163446,126766600
2010-04-26,23.577754974365234,23.70659522077617,23.38828410879315,23.494387330938164,63649300
2010-04-27,23.380708694458008,23.683861836860174,23.304920047470414,23.4564973414456,68730900
2010-04-28,23.426191329956055,23.49440099688123,23.206405749735136,23.433770342453165,64557900
2010-04-29,23.49439239501953,23.82028258533495,23.244290856378353,23.441340772512056,52665200
2010-04-30,23.14575958251953,23.555015864229357,23.130601567684536,23.54743685681186,63214800
